RNG Seed: 120
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,454204 (100%),137948,43362052 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,195,454009 (100%),2639585,40722467 (94%)
1,12114,Super Saiyan 2 Gohan (Youth),1,86,453923 (100%),5232507,35489960 (82%)
2,11751,Gohan (Kid),2,44985,408938 (90%),771917,34718043 (80%)
2,12031,Goku (Ultra Instinct),3,124,408814 (90%),3666381,31051662 (71%)
2,12009,Gohan (Teen),3,199,408615 (90%),1352507,29699155 (68%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,408615 (90%),23953,29675202 (68%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,22,408593 (90%),2255051,27420151 (63%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,17179,391414 (86%),2029520,25390631 (58%)
4,11751,Gohan (Kid),3,21932,369482 (81%),772295,24618336 (57%)
4,12031,Goku (Ultra Instinct),3,9,369473 (81%),3059860,21558476 (50%)
4,12114,Super Saiyan 2 Gohan (Youth),2,219,369254 (81%),2757625,18800851 (43%)
5,11971,Caulifla,1,0,369254 (81%),168446,18632405 (43%)
5,12009,Gohan (Teen),1,36,369218 (81%),1578979,17053426 (39%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),6,56394,312824 (69%),4713414,12340012 (28%)
6,11751,Gohan (Kid),4,63389,249435 (55%),763211,11576801 (27%)
6,12031,Goku (Ultra Instinct),3,0,249435 (55%),5998765,5578036 (13%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,35930,213505 (47%),3119162,2458874 (6%)
7,11971,Caulifla,3,0,213505 (47%),25656,2433218 (6%)
7,12009,Gohan (Teen),2,132,213373 (47%),1709835,723383 (2%)
7,12114,Super Saiyan 2 Gohan (Youth),0,0,213373 (47%),2837769,0 (0%)
Result:,Boss defeated

Average damage received per turn:,34404.43
Average damage dealt per turn:,6516340.86
