RNG Seed: 78
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12009,Gohan (Teen),4,63730,390474 (86%),199350,43300650 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,226,390248 (86%),1790299,41510351 (95%)
1,12114,Super Saiyan 2 Gohan (Youth),2,140,390108 (86%),3504515,38005836 (87%)
2,11751,Gohan (Kid),5,150177,239931 (53%),127609,37878227 (87%)
2,12031,Goku (Ultra Instinct),3,0,239931 (53%),244227,37634000 (87%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,239931 (53%),2424612,35209388 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11971,Caulifla,5,0,239931 (53%),21516,35187872 (81%)
3,12009,Gohan (Teen),0,0,239931 (53%),1543910,33643962 (77%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,81722,158209 (35%),5764230,27879732 (64%)
4,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11751,Gohan (Kid),2,0,158209 (35%),764051,27115681 (62%)
4,12031,Goku (Ultra Instinct),3,186,158023 (35%),5632474,21483207 (49%)
4,12114,Super Saiyan 2 Gohan (Youth),3,254,157769 (35%),2188700,19294507 (44%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,4,0,157769 (35%),25267,19269240 (44%)
5,12009,Gohan (Teen),3,172,157597 (35%),1704525,17564715 (40%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,192723,0 (0%),5129560,12435155 (29%)
Result:,Team defeated

Average damage received per turn:,97866.00
Average damage dealt per turn:,6212969.00
