RNG Seed: 54
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,2,0,454204 (100%),145768,43354232 (100%)
1,12031,Goku (Ultra Instinct),1,13,454191 (100%),3035667,40318565 (93%)
1,11751,Gohan (Kid),5,68053,386138 (85%),657126,39661439 (91%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),5,6547,379591 (84%),3615810,36045629 (83%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,379591 (84%),2328707,33716922 (78%)
2,12114,Super Saiyan 2 Gohan (Youth),3,153,379438 (84%),2385025,31331897 (72%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,2,0,379438 (84%),24093,31307804 (72%)
3,12031,Goku (Ultra Instinct),5,77,379361 (84%),5335944,25971860 (60%)
3,12009,Gohan (Teen),1,73,379288 (84%),177499,25794361 (59%)
4,11751,Gohan (Kid),4,0,379288 (84%),768225,25026136 (58%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,379288 (84%),2424741,22601395 (52%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,358,378930 (83%),2850386,19751009 (45%)
5,11971,Caulifla,2,0,378930 (83%),24256,19726753 (45%)
5,12031,Goku (Ultra Instinct),3,17021,361909 (80%),3478579,16248174 (37%)
5,12114,Super Saiyan 2 Gohan (Youth),3,229662,132247 (29%),2691200,13556974 (31%)
6,11751,Gohan (Kid),heal,heal,454204 (100%),heal,heal
6,11751,Gohan (Kid),4,60959,393245 (87%),1784374,11772600 (27%)
6,12009,Gohan (Teen),2,87,393158 (87%),1437455,10335145 (24%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,16885,376273 (83%),1906420,8428725 (19%)
7,11971,Caulifla,3,0,376273 (83%),25829,8402896 (19%)
7,12031,Goku (Ultra Instinct),1,0,376273 (83%),5829324,2573572 (6%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,97603,278670 (61%),2432574,140998 (0%)
8,11751,Gohan (Kid),1,0,278670 (61%),792688,0 (0%)
8,12009,Gohan (Teen),0,0,278670 (61%),0,0 (0%)
8,12114,Super Saiyan 2 Gohan (Youth),0,0,278670 (61%),0,0 (0%)
Result:,Boss defeated

Average damage received per turn:,21941.75
Average damage dealt per turn:,5518961.25
