RNG Seed: 72
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12031,Goku (Ultra Instinct),4,79860,374344 (82%),4523773,38976227 (90%)
1,12009,Gohan (Teen),4,322,374022 (82%),1363093,37613134 (86%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,374022 (82%),3327047,34286087 (79%)
2,11751,Gohan (Kid),3,46747,327275 (72%),112872,34173215 (79%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,158,327117 (72%),2629902,31543313 (73%)
2,12114,Super Saiyan 2 Gohan (Youth),2,147,326970 (72%),3108894,28434419 (65%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,326970 (72%),22534,28411885 (65%)
3,12031,Goku (Ultra Instinct),1,0,326970 (72%),1969953,26441932 (61%)
3,12009,Gohan (Teen),3,8258,318712 (70%),1509269,24932663 (57%)
4,11751,Gohan (Kid),5,23532,295180 (65%),129227,24803436 (57%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,130,295050 (65%),4034039,20769397 (48%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,136,294914 (65%),2376698,18392699 (42%)
5,11971,Caulifla,2,0,294914 (65%),22232,18370467 (42%)
5,12031,Goku (Ultra Instinct),2,106,294808 (65%),6137304,12233163 (28%)
5,12114,Super Saiyan 2 Gohan (Youth),4,220231,74577 (16%),138986,12094177 (28%)
6,11751,Gohan (Kid),heal,heal,454204 (100%),heal,heal
6,11751,Gohan (Kid),4,188763,265441 (58%),1821978,10272199 (24%)
6,12009,Gohan (Teen),1,126,265315 (58%),1712375,8559824 (20%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,27608,237707 (52%),1978368,6581456 (15%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,3,0,237707 (52%),22052,6559404 (15%)
7,12031,Goku (Ultra Instinct),0,0,237707 (52%),5419255,1140149 (3%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,237707 (52%),3204261,0 (0%)
Result:,Boss defeated

Average damage received per turn:,30928.14
Average damage dealt per turn:,6509158.86
