RNG Seed: 72
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12031,Goku (Ultra Instinct),4,53,440410 (100%),2537207,40962793 (94%)
1,12009,Gohan (Teen),4,380,440030 (100%),1345327,39617466 (91%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,440030 (100%),2137737,37479729 (86%)
2,11751,Gohan (Kid),3,43213,396817 (90%),791535,36688194 (84%)
2,11029,Masked Saiyan,3,284,396533 (90%),1756139,34932055 (80%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,10925,385608 (88%),2109088,32822967 (75%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,385608 (88%),150128,32672839 (75%)
3,12031,Goku (Ultra Instinct),2,4752,380856 (86%),1350546,31322293 (72%)
3,12009,Gohan (Teen),3,290,380566 (86%),1505813,29816480 (69%)
4,11751,Gohan (Kid),5,45100,335466 (76%),129366,29687114 (68%)
4,11029,Masked Saiyan,1,98,335368 (76%),1869732,27817382 (64%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,102232,233136 (53%),3736807,24080575 (55%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,4,0,233136 (53%),21551,24059024 (55%)
5,12031,Goku (Ultra Instinct),4,34814,198322 (45%),5105684,18953340 (44%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,198322 (45%),4484166,14469174 (33%)
6,11751,Gohan (Kid),6,63232,135090 (31%),790360,13678814 (31%)
6,12009,Gohan (Teen),2,47541,87549 (20%),1728653,11950161 (27%)
6,11029,Masked Saiyan,0,0,87549 (20%),1930825,10019336 (23%)
7,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,3,0,87549 (20%),166742,9852594 (23%)
7,12031,Goku (Ultra Instinct),2,0,87549 (20%),5636685,4215909 (10%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,87549 (20%),4888282,0 (0%)
Result:,Boss defeated

Average damage received per turn:,50416.29
Average damage dealt per turn:,6310339.00
