RNG Seed: 78
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12009,Gohan (Teen),4,71643,368820 (84%),208556,43291444 (100%)
1,11029,Masked Saiyan,2,131,368689 (84%),1758480,41532964 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,10886,357803 (81%),3349321,38183643 (88%)
2,11971,Caulifla,4,0,357803 (81%),12027,38171616 (88%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,18218,339585 (77%),283644,37887972 (87%)
2,11751,Gohan (Kid),1,23502,316083 (72%),674252,37213720 (86%)
3,Item,used,for,40,percent,damage,reduction
3,12031,Goku (Ultra Instinct),5,30841,285242 (65%),1498923,35714797 (82%)
3,12009,Gohan (Teen),1,71,285171 (65%),1551880,34162917 (79%)
3,11029,Masked Saiyan,2,143,285028 (65%),189546,33973371 (78%)
4,11971,Caulifla,4,0,285028 (65%),12469,33960902 (78%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,187,284841 (65%),2855548,31105354 (72%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,256,284585 (65%),2448445,28656909 (66%)
5,11751,Gohan (Kid),5,62419,222166 (50%),749532,27907377 (64%)
5,12031,Goku (Ultra Instinct),1,0,222166 (50%),1597137,26310240 (60%)
5,12009,Gohan (Teen),2,54379,167787 (38%),1628090,24682150 (57%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,1,0,167787 (38%),15095,24667055 (57%)
6,11029,Masked Saiyan,4,114714,53073 (12%),203175,24463880 (56%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,49099,3974 (1%),5337256,19126624 (44%)
7,11751,Gohan (Kid),heal,heal,440463 (100%),heal,heal
7,11751,Gohan (Kid),4,122514,317949 (72%),1734128,17392496 (40%)
7,12031,Goku (Ultra Instinct),2,0,317949 (72%),1818377,15574119 (36%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,49506,268443 (61%),3211218,12362901 (28%)
8,11971,Caulifla,5,0,268443 (61%),147421,12215480 (28%)
8,12009,Gohan (Teen),1,50,268393 (61%),1846055,10369425 (24%)
8,11029,Masked Saiyan,2,175056,93337 (21%),1841200,8528225 (20%)
9,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
9,11751,Gohan (Kid),5,123072,0 (0%),129215,8399010 (19%)
9,12031,Goku (Ultra Instinct),0,0,0 (0%),0,8399010 (19%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),0,8399010 (19%)
9,12031,Goku (Ultra Instinct),revive,revive,308324 (70%),revive,revive
10,11971,Caulifla,0,0,308325 (70%),163459,8235551 (19%)
10,12009,Gohan (Teen),2,190,308135 (70%),184969,8050582 (19%)
10,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),6,304,307831 (70%),3400790,4649792 (11%)
11,11751,Gohan (Kid),4,61190,246641 (56%),766260,3883532 (9%)
11,12031,Goku (Ultra Instinct),1,105678,140963 (32%),2914494,969038 (2%)
11,11029,Masked Saiyan,0,0,140963 (32%),1966443,0 (0%)
Result:,Boss defeated

Average damage received per turn:,27227.27
Average damage dealt per turn:,4045218.64
