RNG Seed: 117
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),6,0,440463 (100%),781664,42718336 (98%)
1,11029,Masked Saiyan,0,0,440463 (100%),1793285,40925051 (94%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,12224,428239 (97%),1958770,38966281 (90%)
2,11971,Caulifla,2,0,428239 (97%),152359,38813922 (89%)
2,12031,Goku (Ultra Instinct),5,105,428134 (97%),1561807,37252115 (86%)
2,12009,Gohan (Teen),1,12,428122 (97%),1365886,35886229 (82%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),3,22540,405582 (92%),808060,35078169 (81%)
3,11029,Masked Saiyan,3,152,405430 (92%),1852540,33225629 (76%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,11420,394010 (89%),3026318,30199311 (69%)
4,11971,Caulifla,4,0,394010 (89%),21955,30177356 (69%)
4,12031,Goku (Ultra Instinct),2,0,394010 (89%),3510593,26666763 (61%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,51,393959 (89%),3093482,23573281 (54%)
5,11751,Gohan (Kid),3,303337,90622 (21%),135880,23437401 (54%)
5,12009,Gohan (Teen),2,109,90513 (21%),1562986,21874415 (50%)
5,11029,Masked Saiyan,3,182,90331 (21%),1966638,19907777 (46%)
6,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,5,0,90331 (21%),170049,19737728 (45%)
6,12031,Goku (Ultra Instinct),1,114906,0 (0%),3236597,16501131 (38%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),2171541,14329590 (33%)
6,12031,Goku (Ultra Instinct),revive,revive,308324 (70%),revive,revive
7,11751,Gohan (Kid),4,0,308325 (70%),138492,14191098 (33%)
7,12009,Gohan (Teen),4,271,308054 (70%),188809,14002289 (32%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,308054 (70%),4734535,9267754 (21%)
8,11971,Caulifla,7,0,308054 (70%),183408,9084346 (21%)
8,12031,Goku (Ultra Instinct),1,0,308054 (70%),1731724,7352622 (17%)
8,11029,Masked Saiyan,0,0,308054 (70%),201947,7150675 (16%)
9,11751,Gohan (Kid),5,187246,120808 (27%),796338,6354337 (15%)
9,12009,Gohan (Teen),1,88,120720 (27%),1706038,4648299 (11%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,28494,92226 (21%),1743379,2904920 (7%)
10,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
10,11971,Caulifla,0,0,92226 (21%),0,2904920 (7%)
10,12031,Goku (Ultra Instinct),0,0,92226 (21%),0,2904920 (7%)
10,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,92226 (21%),3740070,0 (0%)
Result:,Boss defeated

Average damage received per turn:,34823.70
Average damage dealt per turn:,4433515.00
