RNG Seed: 77
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),4,149863,290600 (66%),117066,43382934 (100%)
1,12009,Gohan (Teen),3,214,290386 (66%),1407590,41975344 (96%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,22,290364 (66%),2479237,39496107 (91%)
2,11971,Caulifla,4,0,290364 (66%),159257,39336850 (90%)
2,11029,Masked Saiyan,2,173,290191 (66%),1929940,37406910 (86%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,11541,278650 (63%),2160877,35246033 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),5,45970,232680 (53%),126228,35119805 (81%)
3,12031,Goku (Ultra Instinct),0,0,232680 (53%),2471074,32648731 (75%)
3,12009,Gohan (Teen),3,7074,225606 (51%),1515226,31133505 (72%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,2,0,225606 (51%),176233,30957272 (71%)
4,11029,Masked Saiyan,1,59,225547 (51%),2044895,28912377 (66%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),5,94774,130773 (30%),5118281,23794096 (55%)
5,11751,Gohan (Kid),heal,heal,440463 (100%),heal,heal
5,11751,Gohan (Kid),6,184393,256070 (58%),1755983,22038113 (51%)
5,12031,Goku (Ultra Instinct),2,0,256070 (58%),2874075,19164038 (44%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,256070 (58%),2911536,16252502 (37%)
6,11971,Caulifla,6,0,256070 (58%),178337,16074165 (37%)
6,12009,Gohan (Teen),0,0,256070 (58%),1708835,14365330 (33%)
6,11029,Masked Saiyan,2,71,255999 (58%),1936608,12428722 (29%)
7,11751,Gohan (Kid),3,62233,193766 (44%),780573,11648149 (27%)
7,12031,Goku (Ultra Instinct),2,39302,154464 (35%),2175369,9472780 (22%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,57649,96815 (22%),2453450,7019330 (16%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11971,Caulifla,3,0,96815 (22%),191912,6827418 (16%)
8,12009,Gohan (Teen),4,340,96475 (22%),1873523,4953895 (11%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,96475 (22%),5209287,0 (0%)
Result:,Boss defeated

Average damage received per turn:,42998.50
Average damage dealt per turn:,5469424.00
