RNG Seed: 123
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,446755 (100%),3638,43496362 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,11676,435079 (97%),266789,43229573 (99%)
1,11751,Gohan (Kid),2,48596,386483 (87%),94845,43134728 (99%)
2,12034,Super Saiyan God SS Evolved Vegeta,2,167,386316 (86%),1183231,41951497 (96%)
2,12009,Gohan (Teen),2,142,386174 (86%),1350344,40601153 (93%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,101777,284397 (64%),1241229,39359924 (90%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,284397 (64%),6985,39352939 (90%)
3,11029,Masked Saiyan,1,104,284293 (64%),1935090,37417849 (86%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,104191,180102 (40%),4048817,33369032 (77%)
4,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11751,Gohan (Kid),5,47207,132895 (30%),759968,32609064 (75%)
4,12034,Super Saiyan God SS Evolved Vegeta,0,0,132895 (30%),1204740,31404324 (72%)
4,12009,Gohan (Teen),3,165,132730 (30%),1483233,29921091 (69%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,132730 (30%),161958,29759133 (68%)
5,11029,Masked Saiyan,3,33319,99411 (22%),2005845,27753288 (64%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,99411 (22%),5111233,22642055 (52%)
6,11751,Gohan (Kid),heal,heal,446755 (100%),heal,heal
6,11751,Gohan (Kid),3,64061,382694 (86%),1736049,20906006 (48%)
6,12034,Super Saiyan God SS Evolved Vegeta,4,46775,335919 (75%),2183184,18722822 (43%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,24775,311144 (70%),2121423,16601399 (38%)
7,11971,Caulifla,4,0,311144 (70%),163697,16437702 (38%)
7,12009,Gohan (Teen),3,114,311030 (70%),1707673,14730029 (34%)
7,11029,Masked Saiyan,1,14995,296035 (66%),201240,14528789 (33%)
8,11751,Gohan (Kid),3,308498,0 (0%),765726,13763063 (32%)
8,12034,Super Saiyan God SS Evolved Vegeta,0,0,0 (0%),0,13763063 (32%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),0,13763063 (32%)
8,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,312728 (70%),revive,revive
9,11971,Caulifla,4,0,312729 (70%),176315,13586748 (31%)
9,12009,Gohan (Teen),4,308,312421 (70%),1829474,11757274 (27%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,312421 (70%),3215215,8542059 (20%)
10,11751,Gohan (Kid),7,189238,123183 (28%),778213,7763846 (18%)
10,12034,Super Saiyan God SS Evolved Vegeta,1,4820,118363 (26%),1265193,6498653 (15%)
10,11029,Masked Saiyan,0,0,118363 (26%),1928026,4570627 (11%)
11,11971,Caulifla,4,0,118363 (26%),25367,4545260 (10%)
11,12009,Gohan (Teen),3,255,118108 (26%),1985041,2560219 (6%)
11,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,118108 (26%),3008022,0 (0%)
Result:,Boss defeated

Average damage received per turn:,29877.00
Average damage dealt per turn:,3995254.82
