RNG Seed: 129
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,446755 (100%),145298,43354702 (100%)
1,12009,Gohan (Teen),2,162,446593 (100%),1401082,41953620 (96%)
1,11029,Masked Saiyan,1,7075,439518 (98%),191413,41762207 (96%)
2,11751,Gohan (Kid),4,47359,392159 (88%),119031,41643176 (96%)
2,12034,Super Saiyan God SS Evolved Vegeta,3,286,391873 (88%),1252078,40391098 (93%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5832,386041 (86%),1416278,38974820 (90%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,386041 (86%),13088,38961732 (90%)
3,12009,Gohan (Teen),1,92,385949 (86%),1574952,37386780 (86%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,161,385788 (86%),2921305,34465475 (79%)
4,11751,Gohan (Kid),5,72561,313227 (70%),121773,34343702 (79%)
4,12034,Super Saiyan God SS Evolved Vegeta,1,80,313147 (70%),1641597,32702105 (75%)
4,11029,Masked Saiyan,2,114,313033 (70%),1780673,30921432 (71%)
5,11971,Caulifla,4,0,313033 (70%),162451,30758981 (71%)
5,12009,Gohan (Teen),4,16863,296170 (66%),1693462,29065519 (67%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,296170 (66%),2602207,26463312 (61%)
6,11751,Gohan (Kid),4,0,296170 (66%),128307,26335005 (61%)
6,12034,Super Saiyan God SS Evolved Vegeta,1,10739,285431 (64%),815418,25519587 (59%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,280031,5400 (1%),2592221,22927366 (53%)
7,11971,Caulifla,3,0,5400 (1%),177333,22750033 (52%)
7,12009,Gohan (Teen),3,227,5173 (1%),1834044,20915989 (48%)
7,11029,Masked Saiyan,1,10813,0 (0%),1870935,19045054 (44%)
Result:,Team defeated

Average damage received per turn:,64627.86
Average damage dealt per turn:,3493563.71
