RNG Seed: 80
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),1,0,446755 (100%),744855,42755145 (98%)
1,12034,Super Saiyan God SS Evolved Vegeta,4,126180,320575 (72%),84594,42670551 (98%)
1,12009,Gohan (Teen),3,212,320363 (72%),1349045,41321506 (95%)
2,11971,Caulifla,7,0,320363 (72%),154787,41166719 (95%)
2,11029,Masked Saiyan,0,0,320363 (72%),1919624,39247095 (90%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,6787,313576 (70%),297927,38949168 (90%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),3,0,313576 (70%),760731,38188437 (88%)
3,12034,Super Saiyan God SS Evolved Vegeta,4,351,313225 (70%),550595,37637842 (87%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,6578,306647 (69%),2385877,35251965 (81%)
4,11971,Caulifla,4,0,306647 (69%),18292,35233673 (81%)
4,12009,Gohan (Teen),4,2686,303961 (68%),1567093,33666580 (77%)
4,11029,Masked Saiyan,0,0,303961 (68%),1879695,31786885 (73%)
5,11751,Gohan (Kid),4,192598,111363 (25%),762942,31023943 (71%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,11371,99992 (22%),2299413,28724530 (66%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,104010,0 (0%),3185449,25539081 (59%)
Result:,Team defeated

Average damage received per turn:,90154.60
Average damage dealt per turn:,3592183.80
