RNG Seed: 114
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,6,0,446755 (100%),157466,43342534 (100%)
1,11029,Masked Saiyan,2,161,446594 (100%),1929758,41412776 (95%)
1,11751,Gohan (Kid),0,0,446594 (100%),115158,41297618 (95%)
2,12009,Gohan (Teen),4,65285,381309 (85%),21177,41276441 (95%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,296,381013 (85%),1365884,39910557 (92%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,36,380977 (85%),2196641,37713916 (87%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,380977 (85%),21757,37692159 (87%)
3,12034,Super Saiyan God SS Evolved Vegeta,1,51,380926 (85%),1406629,36285530 (83%)
3,11029,Masked Saiyan,3,70313,310613 (70%),1851135,34434395 (79%)
4,11751,Gohan (Kid),1,0,310613 (70%),793001,33641394 (77%)
4,12009,Gohan (Teen),3,246,310367 (69%),181475,33459919 (77%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,287,310080 (69%),2552248,30907671 (71%)
5,11971,Caulifla,5,0,310080 (69%),24852,30882819 (71%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,28755,281325 (63%),1527859,29354960 (67%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,67753,213572 (48%),2527732,26827228 (62%)
6,11751,Gohan (Kid),3,0,213572 (48%),795563,26031665 (60%)
6,12009,Gohan (Teen),4,129297,84275 (19%),1440423,24591242 (57%)
6,11029,Masked Saiyan,1,78,84197 (19%),1972982,22618260 (52%)
7,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,2,0,84197 (19%),27064,22591196 (52%)
7,12034,Super Saiyan God SS Evolved Vegeta,3,2399,81798 (18%),1493166,21098030 (49%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,215576,0 (0%),6711051,14386979 (33%)
7,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,312728 (70%),revive,revive
8,11751,Gohan (Kid),2,61769,250960 (56%),802457,13584522 (31%)
8,12009,Gohan (Teen),3,280,250680 (56%),1551493,12033029 (28%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,27261,223419 (50%),4126786,7906243 (18%)
9,11971,Caulifla,3,0,223419 (50%),27109,7879134 (18%)
9,12034,Super Saiyan God SS Evolved Vegeta,3,146,223273 (50%),898596,6980538 (16%)
9,11029,Masked Saiyan,2,487,222786 (50%),202437,6778101 (16%)
10,11751,Gohan (Kid),5,0,222786 (50%),800814,5977287 (14%)
10,12009,Gohan (Teen),1,30,222756 (50%),1688643,4288644 (10%)
10,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,41,222715 (50%),2343491,1945153 (4%)
11,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
11,11971,Caulifla,0,0,222715 (50%),0,1945153 (4%)
11,12034,Super Saiyan God SS Evolved Vegeta,0,0,222715 (50%),0,1945153 (4%)
11,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,222715 (50%),3045954,0 (0%)
Result:,Boss defeated

Average damage received per turn:,20367.27
Average damage dealt per turn:,4054618.27
