RNG Seed: 86
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,5,416,446339 (100%),90677,43409323 (100%)
1,11029,Masked Saiyan,2,88216,358123 (80%),1785926,41623397 (96%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5216,352907 (79%),1286616,40336781 (93%)
2,11751,Gohan (Kid),4,45635,307272 (69%),796930,39539851 (91%)
2,12009,Gohan (Teen),1,107,307165 (69%),1433094,38106757 (88%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,215,306950 (69%),1333985,36772772 (85%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,306950 (69%),172318,36600454 (84%)
3,12034,Super Saiyan God SS Evolved Vegeta,2,26748,280202 (63%),1818848,34781606 (80%)
3,11029,Masked Saiyan,3,162,280040 (63%),1850683,32930923 (76%)
4,11751,Gohan (Kid),5,22116,257924 (58%),794132,32136791 (74%)
4,12009,Gohan (Teen),2,165,257759 (58%),1581458,30555333 (70%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,57,257702 (58%),1602003,28953330 (67%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,4,0,257702 (58%),24760,28928570 (67%)
5,12034,Super Saiyan God SS Evolved Vegeta,2,3626,254076 (57%),3432317,25496253 (59%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,55151,198925 (45%),6917498,18578755 (43%)
6,11751,Gohan (Kid),5,184608,14317 (3%),789207,17789548 (41%)
6,12009,Gohan (Teen),2,169,14148 (3%),1728505,16061043 (37%)
6,11029,Masked Saiyan,1,113,14035 (3%),1971723,14089320 (32%)
7,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,3,0,14035 (3%),26842,14062478 (32%)
7,12034,Super Saiyan God SS Evolved Vegeta,1,1063,12972 (3%),2443534,11618944 (27%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,17072,0 (0%),6693955,4924989 (11%)
7,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,312728 (70%),revive,revive
8,11751,Gohan (Kid),5,121817,190912 (43%),799620,4125369 (9%)
8,12009,Gohan (Teen),1,91,190821 (43%),1863633,2261736 (5%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,190821 (43%),2580301,0 (0%)
Result:,Boss defeated

Average damage received per turn:,31991.75
Average damage dealt per turn:,5477320.62
