RNG Seed: 129
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,454204 (100%),145298,43354702 (100%)
1,12009,Gohan (Teen),2,162,454042 (100%),1401082,41953620 (96%)
1,12114,Super Saiyan 2 Gohan (Youth),1,66,453976 (100%),1915146,40038474 (92%)
2,12031,Goku (Ultra Instinct),2,0,453976 (100%),574916,39463558 (91%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),5,134845,319131 (70%),920161,38543397 (89%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,6204,312927 (69%),2732320,35811077 (82%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,312927 (69%),22765,35788312 (82%)
3,12009,Gohan (Teen),1,69,312858 (69%),1568217,34220095 (79%)
3,11751,Gohan (Kid),3,44411,268447 (59%),701195,33518900 (77%)
4,12031,Goku (Ultra Instinct),3,0,268447 (59%),3377479,30141421 (69%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,268447 (59%),3028368,27113053 (62%)
4,12114,Super Saiyan 2 Gohan (Youth),5,86992,181455 (40%),2203262,24909791 (57%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,181455 (40%),165974,24743817 (57%)
5,12009,Gohan (Teen),1,76,181379 (40%),1717826,23025991 (53%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,27656,153723 (34%),3613918,19412073 (45%)
6,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11751,Gohan (Kid),5,61472,92251 (20%),761094,18650979 (43%)
6,12031,Goku (Ultra Instinct),2,39400,52851 (12%),4675237,13975742 (32%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,194202,0 (0%),6975932,6999810 (16%)
Result:,Team defeated

Average damage received per turn:,99259.17
Average damage dealt per turn:,6083365.00
