RNG Seed: 107
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,3,0,454204 (100%),136425,43363575 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,11322,442882 (98%),2113077,41250498 (95%)
1,11751,Gohan (Kid),3,181404,261478 (58%),105346,41145152 (95%)
2,12031,Goku (Ultra Instinct),2,0,261478 (58%),792579,40352573 (93%)
2,12009,Gohan (Teen),2,249,261229 (58%),1353045,38999528 (90%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),4,201,261028 (57%),3216504,35783024 (82%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11971,Caulifla,4,0,261028 (57%),12072,35770952 (82%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,89302,171726 (38%),3378764,32392188 (74%)
3,12114,Super Saiyan 2 Gohan (Youth),2,120,171606 (38%),1256505,31135683 (72%)
4,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11751,Gohan (Kid),3,67707,103899 (23%),759681,30376002 (70%)
4,12031,Goku (Ultra Instinct),3,7043,96856 (21%),1875887,28500115 (66%)
4,12009,Gohan (Teen),2,114,96742 (21%),1480100,27020015 (62%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,2,0,96742 (21%),18735,27001280 (62%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,17405,79337 (17%),5122192,21879088 (50%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,84717,0 (0%),5114906,16764182 (39%)
Result:,Team defeated

Average damage received per turn:,91916.80
Average damage dealt per turn:,5347163.60
