RNG Seed: 136
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12031,Goku (Ultra Instinct),4,15754,438450 (97%),91085,43408915 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,438450 (97%),305710,43103205 (99%)
1,12114,Super Saiyan 2 Gohan (Youth),4,77566,360884 (79%),2720298,40382907 (93%)
2,11971,Caulifla,5,0,360884 (79%),154146,40228761 (92%)
2,12009,Gohan (Teen),1,79,360805 (79%),1443825,38784936 (89%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,107,360698 (79%),1328078,37456858 (86%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),4,22994,337704 (74%),780089,36676769 (84%)
3,12031,Goku (Ultra Instinct),0,0,337704 (74%),3172381,33504388 (77%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,312,337392 (74%),1946091,31558297 (73%)
4,11971,Caulifla,4,0,337392 (74%),166433,31391864 (72%)
4,12009,Gohan (Teen),2,259,337133 (74%),1554085,29837779 (69%)
4,12114,Super Saiyan 2 Gohan (Youth),2,218,336915 (74%),3354855,26482924 (61%)
5,11751,Gohan (Kid),6,248955,87960 (19%),134292,26348632 (61%)
5,12031,Goku (Ultra Instinct),0,0,87960 (19%),1009737,25338895 (58%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,71526,16434 (4%),2082781,23256114 (53%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,3,0,16434 (4%),25765,23230349 (53%)
6,12009,Gohan (Teen),5,357,16077 (4%),1729434,21500915 (49%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,16077 (4%),5954821,15546094 (36%)
7,11751,Gohan (Kid),heal,heal,454204 (100%),heal,heal
7,11751,Gohan (Kid),4,123342,330862 (73%),1748401,13797693 (32%)
7,12031,Goku (Ultra Instinct),2,0,330862 (73%),2980486,10817207 (25%)
7,12114,Super Saiyan 2 Gohan (Youth),2,160225,170637 (38%),5366253,5450954 (13%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11971,Caulifla,4,0,170637 (38%),26092,5424862 (12%)
8,12009,Gohan (Teen),3,238,170399 (38%),1871752,3553110 (8%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,170399 (38%),4972624,0 (0%)
Result:,Boss defeated

Average damage received per turn:,35475.62
Average damage dealt per turn:,5614939.25
