RNG Seed: 93
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),4,44995,409209 (90%),115859,43384141 (100%)
1,12009,Gohan (Teen),2,126,409083 (90%),1423798,41960343 (96%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,174,408909 (90%),268286,41692057 (96%)
2,11971,Caulifla,4,0,408909 (90%),4785,41687272 (96%)
2,12031,Goku (Ultra Instinct),3,7668,401241 (88%),1280608,40406664 (93%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,6367,394874 (87%),2550469,37856195 (87%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),4,129503,265371 (58%),794784,37061411 (85%)
3,12009,Gohan (Teen),3,212,265159 (58%),1544417,35516994 (82%)
3,12114,Super Saiyan 2 Gohan (Youth),1,10958,254201 (56%),106745,35410249 (81%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,5,0,254201 (56%),4753,35405496 (81%)
4,12031,Goku (Ultra Instinct),3,66,254135 (56%),5016082,30389414 (70%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,254135 (56%),4322763,26066651 (60%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11751,Gohan (Kid),2,304658,0 (0%),784857,25281794 (58%)
5,12009,Gohan (Teen),0,0,0 (0%),0,25281794 (58%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),2287650,22994144 (53%)
Result:,Team defeated

Average damage received per turn:,100945.40
Average damage dealt per turn:,4101171.20
