RNG Seed: 129
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,475095 (100%),145298,43354702 (100%)
1,12009,Gohan (Teen),2,162,474933 (100%),1401082,41953620 (96%)
1,11029,Masked Saiyan,1,7075,467858 (98%),191413,41762207 (96%)
2,12031,Goku (Ultra Instinct),4,0,467858 (98%),97938,41664269 (96%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,178,467680 (98%),4072487,37591782 (86%)
2,12114,Super Saiyan 2 Gohan (Youth),1,66,467614 (98%),1360851,36230931 (83%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,467614 (98%),19568,36211363 (83%)
3,12009,Gohan (Teen),1,92,467522 (98%),1581432,34629931 (80%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,161,467361 (98%),2934265,31695666 (73%)
4,12031,Goku (Ultra Instinct),5,22014,445347 (94%),731199,30964467 (71%)
4,11029,Masked Saiyan,1,80,445267 (94%),1770327,29194140 (67%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,68,445199 (94%),1765282,27428858 (63%)
5,11971,Caulifla,6,0,445199 (94%),165376,27263482 (63%)
5,12009,Gohan (Teen),1,76,445123 (94%),1725547,25537935 (59%)
5,12114,Super Saiyan 2 Gohan (Youth),1,20388,424735 (89%),1722681,23815254 (55%)
6,12031,Goku (Ultra Instinct),4,0,424735 (89%),1071657,22743597 (52%)
6,11029,Masked Saiyan,1,27922,396813 (84%),201551,22542046 (52%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,102428,294385 (62%),2311557,20230489 (47%)
7,11971,Caulifla,3,0,294385 (62%),177393,20053096 (46%)
7,12009,Gohan (Teen),3,239,294146 (62%),1832589,18220507 (42%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,19576,274570 (58%),2641370,15579137 (36%)
8,12031,Goku (Ultra Instinct),5,0,274570 (58%),800445,14778692 (34%)
8,11029,Masked Saiyan,1,168084,106486 (22%),1995654,12783038 (29%)
8,12114,Super Saiyan 2 Gohan (Youth),2,42024,64462 (14%),2429424,10353614 (24%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
9,11971,Caulifla,7,0,64462 (14%),25698,10327916 (24%)
9,12009,Gohan (Teen),0,0,64462 (14%),1980469,8347447 (19%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,912,63550 (13%),5532561,2814886 (6%)
10,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
10,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
10,12031,Goku (Ultra Instinct),0,0,63550 (13%),1276003,1538883 (4%)
10,11029,Masked Saiyan,0,0,63550 (13%),0,1538883 (4%)
10,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,63550 (13%),2492423,0 (0%)
Result:,Boss defeated

Average damage received per turn:,41154.50
Average damage dealt per turn:,4445354.00
