RNG Seed: 81
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12031,Goku (Ultra Instinct),3,224141,250954 (53%),1309431,42190569 (97%)
1,11029,Masked Saiyan,1,40,250914 (53%),1792315,40398254 (93%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,24260,226654 (48%),1364636,39033618 (90%)
2,11971,Caulifla,5,0,226654 (48%),12951,39020667 (90%)
2,12009,Gohan (Teen),2,156,226498 (48%),1411429,37609238 (86%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,69,226429 (48%),284124,37325114 (86%)
3,Item,used,for,40,percent,damage,reduction
3,12031,Goku (Ultra Instinct),2,0,226429 (48%),2906046,34419068 (79%)
3,11029,Masked Saiyan,3,218,226211 (48%),1985346,32433722 (75%)
3,12114,Super Saiyan 2 Gohan (Youth),3,83543,142668 (30%),2540634,29893088 (69%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,4,0,142668 (30%),24782,29868306 (69%)
4,12009,Gohan (Teen),0,0,142668 (30%),1579327,28288979 (65%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,83786,58882 (12%),4616252,23672727 (54%)
5,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,12031,Goku (Ultra Instinct),3,0,58882 (12%),4113403,19559324 (45%)
5,11029,Masked Saiyan,4,55986,2896 (1%),199401,19359923 (45%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,29515,0 (0%),3803968,15555955 (36%)
5,12031,Goku (Ultra Instinct),revive,revive,332566 (70%),revive,revive
6,11971,Caulifla,2,0,332567 (70%),24498,15531457 (36%)
6,12009,Gohan (Teen),1,114,332453 (70%),1716291,13815166 (32%)
6,12114,Super Saiyan 2 Gohan (Youth),5,245040,87413 (18%),132742,13682424 (31%)
7,12031,Goku (Ultra Instinct),3,36435,50978 (11%),2629362,11053062 (25%)
7,11029,Masked Saiyan,2,190124,0 (0%),203311,10849751 (25%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),0,10849751 (25%)
Result:,Team defeated

Average damage received per turn:,87748.71
Average damage dealt per turn:,4664321.29
