RNG Seed: 121
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11029,Masked Saiyan,5,141718,333377 (70%),171682,43328318 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,205,333172 (70%),3970569,39357749 (90%)
1,12114,Super Saiyan 2 Gohan (Youth),1,105,333067 (70%),3248683,36109066 (83%)
2,11971,Caulifla,6,0,333067 (70%),153472,35955594 (83%)
2,12009,Gohan (Teen),0,0,333067 (70%),1436784,34518810 (79%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,104177,228890 (48%),305803,34213007 (79%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,12031,Goku (Ultra Instinct),3,13710,215180 (45%),1290095,32922912 (76%)
3,11029,Masked Saiyan,3,20799,194381 (41%),202627,32720285 (75%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,83,194298 (41%),6650632,26069653 (60%)
4,11971,Caulifla,5,0,194298 (41%),23802,26045851 (60%)
4,12009,Gohan (Teen),1,41,194257 (41%),1570893,24474958 (56%)
4,12114,Super Saiyan 2 Gohan (Youth),2,240,194017 (41%),2430520,22044438 (51%)
5,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,12031,Goku (Ultra Instinct),4,35415,158602 (33%),3582833,18461605 (42%)
5,11029,Masked Saiyan,1,29650,128952 (27%),1765129,16696476 (38%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,231396,0 (0%),4697142,11999334 (28%)
5,12031,Goku (Ultra Instinct),revive,revive,332566 (70%),revive,revive
6,11971,Caulifla,4,0,332567 (70%),25736,11973598 (28%)
6,12009,Gohan (Teen),2,141,332426 (70%),1710063,10263535 (24%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,7417,325009 (68%),5052745,5210790 (12%)
7,12031,Goku (Ultra Instinct),8,310757,14252 (3%),2594366,2616424 (6%)
7,11029,Masked Saiyan,0,0,14252 (3%),2008402,608022 (1%)
7,12114,Super Saiyan 2 Gohan (Youth),0,0,14252 (3%),2865748,0 (0%)
Result:,Boss defeated

Average damage received per turn:,65834.71
Average damage dealt per turn:,6536818.00
