RNG Seed: 91
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,3,0,454204 (100%),4652,43495348 (100%)
1,12009,Gohan (Teen),0,0,454204 (100%),1418156,42077192 (97%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),5,101023,353181 (78%),2063266,40013926 (92%)
2,11751,Gohan (Kid),3,44718,308463 (68%),743677,39270249 (90%)
2,12031,Goku (Ultra Instinct),2,125,308338 (68%),4695410,34574839 (79%)
2,12114,Super Saiyan 2 Gohan (Youth),3,182,308156 (68%),3093289,31481550 (72%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,308156 (68%),21868,31459682 (72%)
3,12009,Gohan (Teen),3,191,307965 (68%),1559896,29899786 (69%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,73,307892 (68%),3031809,26867977 (62%)
4,11751,Gohan (Kid),2,23006,284886 (63%),759075,26108902 (60%)
4,12031,Goku (Ultra Instinct),5,0,284886 (63%),1600163,24508739 (56%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,82,284804 (63%),2132586,22376153 (51%)
5,11971,Caulifla,5,0,284804 (63%),22076,22354077 (51%)
5,12009,Gohan (Teen),3,226,284578 (63%),1722797,20631280 (47%)
5,12114,Super Saiyan 2 Gohan (Youth),0,0,284578 (63%),4101276,16530004 (38%)
6,11751,Gohan (Kid),5,124770,159808 (35%),780941,15749063 (36%)
6,12031,Goku (Ultra Instinct),1,0,159808 (35%),7549142,8199921 (19%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,68586,91222 (20%),2794912,5405009 (12%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,5,0,91222 (20%),25626,5379383 (12%)
7,12009,Gohan (Teen),2,118,91104 (20%),1841924,3537459 (8%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,91104 (20%),4952288,0 (0%)
Result:,Boss defeated

Average damage received per turn:,51871.43
Average damage dealt per turn:,6416404.14
