RNG Seed: 117
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),6,0,454204 (100%),749533,42750467 (98%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,454204 (100%),3040033,39710434 (91%)
1,12114,Super Saiyan 2 Gohan (Youth),2,139,454065 (100%),2798971,36911463 (85%)
2,12031,Goku (Ultra Instinct),1,32,454033 (100%),243861,36667602 (84%)
2,12009,Gohan (Teen),5,32980,421053 (93%),1364087,35303515 (81%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,195,420858 (93%),305459,34998056 (80%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,2,0,420858 (93%),20430,34977626 (80%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),4,102674,318184 (70%),2571046,32406580 (74%)
3,11751,Gohan (Kid),2,47961,270223 (59%),111780,32294800 (74%)
4,12031,Goku (Ultra Instinct),5,72,270151 (59%),4860775,27434025 (63%)
4,12009,Gohan (Teen),2,142,270009 (59%),1499431,25934594 (60%)
4,12114,Super Saiyan 2 Gohan (Youth),1,76,269933 (59%),2075189,23859405 (55%)
5,11971,Caulifla,5,0,269933 (59%),24198,23835207 (55%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,47899,222034 (49%),1877996,21957211 (50%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,35744,186290 (41%),1569307,20387904 (47%)
6,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11751,Gohan (Kid),4,61404,124886 (27%),774418,19613486 (45%)
6,12031,Goku (Ultra Instinct),3,104,124782 (27%),5433288,14180198 (33%)
6,12009,Gohan (Teen),1,88,124694 (27%),180204,13999994 (32%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,5,0,124694 (27%),24216,13975778 (32%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,124694 (27%),2965765,11010013 (25%)
7,12114,Super Saiyan 2 Gohan (Youth),3,146939,0 (0%),154208,10855805 (25%)
Result:,Team defeated

Average damage received per turn:,68064.14
Average damage dealt per turn:,4663456.43
