RNG Seed: 116
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),4,22185,432019 (95%),749602,42750398 (98%)
1,12031,Goku (Ultra Instinct),2,60,431959 (95%),6781719,35968679 (83%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,12933,419026 (92%),1672839,34295840 (79%)
2,11971,Caulifla,2,0,419026 (92%),4318,34291522 (79%)
2,12009,Gohan (Teen),4,62426,356600 (79%),166909,34124613 (78%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,161,356439 (78%),1310171,32814442 (75%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),5,0,356439 (78%),111707,32702735 (75%)
3,12031,Goku (Ultra Instinct),2,24,356415 (78%),1613364,31089371 (71%)
3,12114,Super Saiyan 2 Gohan (Youth),1,73,356342 (78%),2350182,28739189 (66%)
4,11971,Caulifla,2,0,356342 (78%),21628,28717561 (66%)
4,12009,Gohan (Teen),0,0,356342 (78%),1442624,27274937 (63%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),6,89665,266677 (59%),2578219,24696718 (57%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11751,Gohan (Kid),4,122064,144613 (32%),776743,23919975 (55%)
5,12031,Goku (Ultra Instinct),2,21163,123450 (27%),5440112,18479863 (42%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,57675,65775 (14%),4498895,13980968 (32%)
6,11971,Caulifla,6,0,65775 (14%),21695,13959273 (32%)
6,12009,Gohan (Teen),0,0,65775 (14%),1579283,12379990 (28%)
6,12114,Super Saiyan 2 Gohan (Youth),1,182219,0 (0%),2082099,10297891 (24%)
Result:,Team defeated

Average damage received per turn:,95108.00
Average damage dealt per turn:,5533684.83
