RNG Seed: 97
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,454204 (100%),136280,43363720 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,29,454175 (100%),1839993,41523727 (95%)
1,12114,Super Saiyan 2 Gohan (Youth),1,127,454048 (100%),1231933,40291794 (93%)
2,11751,Gohan (Kid),6,44048,410000 (90%),792073,39499721 (91%)
2,12009,Gohan (Teen),0,0,410000 (90%),1430979,38068742 (88%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,111,409889 (90%),1441240,36627502 (84%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,409889 (90%),20066,36607436 (84%)
3,12031,Goku (Ultra Instinct),0,0,409889 (90%),1402662,35204774 (81%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,100216,309673 (68%),2848352,32356422 (74%)
4,11751,Gohan (Kid),5,65642,244031 (54%),808051,31548371 (73%)
4,12009,Gohan (Teen),2,155,243876 (54%),1546526,30001845 (69%)
4,12114,Super Saiyan 2 Gohan (Youth),1,75936,167940 (37%),2194870,27806975 (64%)
5,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,2,0,167940 (37%),25539,27781436 (64%)
5,12031,Goku (Ultra Instinct),1,0,167940 (37%),1846892,25934544 (60%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),5,144026,23914 (5%),8148737,17785807 (41%)
6,11751,Gohan (Kid),heal,heal,454204 (100%),heal,heal
6,11751,Gohan (Kid),2,0,454204 (100%),1786998,15998809 (37%)
6,12009,Gohan (Teen),4,14391,439813 (97%),1721884,14276925 (33%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,18381,421432 (93%),1919502,12357423 (28%)
7,11971,Caulifla,5,0,421432 (93%),25454,12331969 (28%)
7,12031,Goku (Ultra Instinct),2,16191,405241 (89%),279085,12052884 (28%)
7,12114,Super Saiyan 2 Gohan (Youth),1,14351,390890 (86%),2771504,9281380 (21%)
8,11751,Gohan (Kid),5,186527,204363 (45%),138494,9142886 (21%)
8,12009,Gohan (Teen),2,131,204232 (45%),189290,8953596 (21%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,179382,24850 (5%),3030233,5923363 (14%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
9,11971,Caulifla,0,0,24850 (5%),0,5923363 (14%)
9,12031,Goku (Ultra Instinct),0,0,24850 (5%),3817877,2105486 (5%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,24850 (5%),2918138,0 (0%)
Result:,Boss defeated

Average damage received per turn:,47706.00
Average damage dealt per turn:,4923628.00
