RNG Seed: 45
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,14302,437430 (97%),251573,43248427 (99%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),4,102033,335397 (74%),2279470,40968957 (94%)
1,12114,Super Saiyan 2 Gohan (Youth),2,234,335163 (74%),3489974,37478983 (86%)
2,11971,Caulifla,3,0,335163 (74%),25183,37453800 (86%)
2,12034,Super Saiyan God SS Evolved Vegeta,1,100,335063 (74%),1339477,36114323 (83%)
2,11879,Super Saiyan God SS Vegeta,4,106288,228775 (51%),99056,36015267 (83%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11751,Gohan (Kid),6,130764,98011 (22%),130277,35884990 (82%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,59,97952 (22%),4803457,31081533 (71%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,68,97884 (22%),5750914,25330619 (58%)
4,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,7,0,97884 (22%),25238,25305381 (58%)
4,12034,Super Saiyan God SS Evolved Vegeta,1,26,97858 (22%),1010402,24294979 (56%)
4,12114,Super Saiyan 2 Gohan (Youth),0,0,97858 (22%),1890417,22404562 (52%)
5,11751,Gohan (Kid),heal,heal,451732 (100%),heal,heal
5,11751,Gohan (Kid),6,0,451732 (100%),298407,22106155 (51%)
5,11879,Super Saiyan God SS Vegeta,1,65,451667 (100%),2159648,19946507 (46%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,18404,433263 (96%),5678237,14268270 (33%)
6,11971,Caulifla,4,0,433263 (96%),28494,14239776 (33%)
6,12034,Super Saiyan God SS Evolved Vegeta,1,39,433224 (96%),1454610,12785166 (29%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,57420,375804 (83%),3655523,9129643 (21%)
7,11751,Gohan (Kid),3,64902,310902 (69%),133952,8995691 (21%)
7,11879,Super Saiyan God SS Vegeta,3,250512,60390 (13%),927768,8067923 (19%)
7,12114,Super Saiyan 2 Gohan (Youth),2,41976,18414 (4%),2286195,5781728 (13%)
8,11971,Caulifla,5,0,18414 (4%),178216,5603512 (13%)
8,12034,Super Saiyan God SS Evolved Vegeta,0,0,18414 (4%),1583662,4019850 (9%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,25185,0 (0%),3933511,86339 (0%)
8,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,316212 (70%),revive,revive
9,11751,Gohan (Kid),2,65286,250927 (56%),779107,0 (0%)
9,11879,Super Saiyan God SS Vegeta,0,0,250927 (56%),0,0 (0%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,250927 (56%),0,0 (0%)
Result:,Boss defeated

Average damage received per turn:,22311.67
Average damage dealt per turn:,4910307.56
