RNG Seed: 85
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),5,200606,251126 (56%),755175,42744825 (98%)
1,11879,Super Saiyan God SS Vegeta,2,256,250870 (56%),1470410,41274415 (95%)
1,12114,Super Saiyan 2 Gohan (Youth),1,22,250848 (56%),2848212,38426203 (88%)
2,11971,Caulifla,5,0,250848 (56%),147481,38278722 (88%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5507,245341 (54%),305621,37973101 (87%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,11928,233413 (52%),1414923,36558178 (84%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),3,0,233413 (52%),769329,35788849 (82%)
3,12034,Super Saiyan God SS Evolved Vegeta,2,138,233275 (52%),932276,34856573 (80%)
3,11879,Super Saiyan God SS Vegeta,3,155,233120 (52%),1027251,33829322 (78%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,7,0,233120 (52%),162255,33667067 (77%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,110,233010 (52%),1974844,31692223 (73%)
4,12114,Super Saiyan 2 Gohan (Youth),0,0,233010 (52%),2028343,29663880 (68%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11751,Gohan (Kid),4,63123,169887 (38%),780353,28883527 (66%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,10599,159288 (35%),2652855,26230672 (60%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,82821,76467 (17%),5414874,20815798 (48%)
6,11971,Caulifla,6,0,76467 (17%),191946,20623852 (47%)
6,11879,Super Saiyan God SS Vegeta,1,182030,0 (0%),1187915,19435937 (45%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),0,19435937 (45%)
Result:,Team defeated

Average damage received per turn:,92882.50
Average damage dealt per turn:,4010677.17
