RNG Seed: 57
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11879,Super Saiyan God SS Vegeta,3,26861,424871 (94%),2144976,41355024 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,108,424763 (94%),1592392,39762632 (91%)
1,12114,Super Saiyan 2 Gohan (Youth),2,154,424609 (94%),3388061,36374571 (84%)
2,11971,Caulifla,2,0,424609 (94%),24936,36349635 (84%)
2,12034,Super Saiyan God SS Evolved Vegeta,6,39220,385389 (85%),2597008,33752627 (78%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,385389 (85%),1618956,32133671 (74%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),7,47478,337911 (75%),127608,32006063 (74%)
3,11879,Super Saiyan God SS Vegeta,0,0,337911 (75%),2333591,29672472 (68%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,18,337893 (75%),4510311,25162161 (58%)
4,11971,Caulifla,6,0,337893 (75%),176982,24985179 (57%)
4,12034,Super Saiyan God SS Evolved Vegeta,1,11,337882 (75%),2876894,22108285 (51%)
4,12114,Super Saiyan 2 Gohan (Youth),1,132,337750 (75%),2768401,19339884 (44%)
5,11751,Gohan (Kid),2,0,337750 (75%),768532,18571352 (43%)
5,11879,Super Saiyan God SS Vegeta,4,229123,108627 (24%),942262,17629090 (41%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,72237,36390 (8%),3137016,14492074 (33%)
6,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,2,0,36390 (8%),191051,14301023 (33%)
6,12034,Super Saiyan God SS Evolved Vegeta,4,858,35532 (8%),3264201,11036822 (25%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,33660,1872 (0%),4856598,6180224 (14%)
7,11751,Gohan (Kid),heal,heal,451732 (100%),heal,heal
7,11751,Gohan (Kid),5,62853,388879 (86%),1738897,4441327 (10%)
7,11879,Super Saiyan God SS Vegeta,2,104001,284878 (63%),1697725,2743602 (6%)
7,12114,Super Saiyan 2 Gohan (Youth),0,0,284878 (63%),2788117,0 (0%)
Result:,Boss defeated

Average damage received per turn:,23836.29
Average damage dealt per turn:,6220645.00
