RNG Seed: 112
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),2,0,451732 (100%),747446,42752554 (98%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,152,451580 (100%),2554948,40197606 (92%)
1,12114,Super Saiyan 2 Gohan (Youth),4,57253,394327 (87%),4641321,35556285 (82%)
2,11971,Caulifla,5,0,394327 (87%),27649,35528636 (82%)
2,12034,Super Saiyan God SS Evolved Vegeta,1,82,394245 (87%),984266,34544370 (79%)
2,11879,Super Saiyan God SS Vegeta,2,75494,318751 (71%),1420733,33123637 (76%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),3,23794,294957 (65%),777864,32345773 (74%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,236,294721 (65%),1787718,30558055 (70%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,18509,276212 (61%),1435808,29122247 (67%)
4,11971,Caulifla,4,0,276212 (61%),27546,29094701 (67%)
4,12034,Super Saiyan God SS Evolved Vegeta,3,182,276030 (61%),1071023,28023678 (64%)
4,12114,Super Saiyan 2 Gohan (Youth),1,55,275975 (61%),3984796,24038882 (55%)
5,11751,Gohan (Kid),4,65122,210853 (47%),783416,23255466 (53%)
5,11879,Super Saiyan God SS Vegeta,2,105702,105151 (23%),118556,23136910 (53%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,47504,57647 (13%),2340115,20796795 (48%)
6,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,5,0,57647 (13%),29271,20767524 (48%)
6,12034,Super Saiyan God SS Evolved Vegeta,2,164,57483 (13%),2418591,18348933 (42%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,29861,27622 (6%),4967283,13381650 (31%)
7,11751,Gohan (Kid),heal,heal,451732 (100%),heal,heal
7,11751,Gohan (Kid),3,0,451732 (100%),1741780,11639870 (27%)
7,11879,Super Saiyan God SS Vegeta,1,233789,217943 (48%),103735,11536135 (27%)
7,12114,Super Saiyan 2 Gohan (Youth),4,119846,98097 (22%),2055428,9480707 (22%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11971,Caulifla,3,0,98097 (22%),29456,9451251 (22%)
8,12034,Super Saiyan God SS Evolved Vegeta,3,2004,96093 (21%),3426241,6025010 (14%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,96093 (21%),6766925,0 (0%)
Result:,Boss defeated

Average damage received per turn:,44454.88
Average damage dealt per turn:,5530239.38
