RNG Seed: 73
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),3,24960,426772 (94%),111229,43388771 (100%)
1,11879,Super Saiyan God SS Vegeta,2,43527,383245 (85%),98733,43290038 (100%)
1,12114,Super Saiyan 2 Gohan (Youth),3,107,383138 (85%),2782128,40507910 (93%)
2,11971,Caulifla,5,0,383138 (85%),24124,40483786 (93%)
2,12034,Super Saiyan God SS Evolved Vegeta,0,0,383138 (85%),1029570,39454216 (91%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,17882,365256 (81%),2402081,37052135 (85%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),6,229660,135596 (30%),775960,36276175 (83%)
3,11879,Super Saiyan God SS Vegeta,2,88,135508 (30%),2415598,33860577 (78%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,135508 (30%),336625,33523952 (77%)
4,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,3,0,135508 (30%),24185,33499767 (77%)
4,12034,Super Saiyan God SS Evolved Vegeta,4,360,135148 (30%),1071907,32427860 (75%)
4,12114,Super Saiyan 2 Gohan (Youth),1,33,135115 (30%),2863682,29564178 (68%)
5,11751,Gohan (Kid),heal,heal,451732 (100%),heal,heal
5,11751,Gohan (Kid),5,64838,386894 (86%),1714311,27849867 (64%)
5,11879,Super Saiyan God SS Vegeta,1,18852,368042 (81%),1013350,26836517 (62%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,244979,123063 (27%),1733312,25103205 (58%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,5,0,123063 (27%),177366,24925839 (57%)
6,12034,Super Saiyan God SS Evolved Vegeta,2,1502,121561 (27%),3064227,21861612 (50%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,27952,93609 (21%),5643510,16218102 (37%)
7,11751,Gohan (Kid),4,63347,30262 (7%),783315,15434787 (35%)
7,11879,Super Saiyan God SS Vegeta,4,237,30025 (7%),2720419,12714368 (29%)
7,12114,Super Saiyan 2 Gohan (Youth),0,0,30025 (7%),2060147,10654221 (24%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11971,Caulifla,4,0,30025 (7%),191235,10462986 (24%)
8,12034,Super Saiyan God SS Evolved Vegeta,1,2135,27890 (6%),4590300,5872686 (14%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,27890 (6%),6226119,0 (0%)
Result:,Boss defeated

Average damage received per turn:,52980.25
Average damage dealt per turn:,5481679.12
