RNG Seed: 132
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),5,49465,401365 (89%),113109,43386891 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5205,396160 (88%),2390534,40996357 (94%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,11812,384348 (85%),1249981,39746376 (91%)
2,11971,Caulifla,4,0,384348 (85%),145044,39601332 (91%)
2,12031,Goku (Ultra Instinct),2,0,384348 (85%),2797628,36803704 (85%)
2,11029,Masked Saiyan,2,34,384314 (85%),1774061,35029643 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),3,49852,334462 (74%),772264,34257379 (79%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,334462 (74%),2880420,31376959 (72%)
3,12114,Super Saiyan 2 Gohan (Youth),5,41358,293104 (65%),5324323,26052636 (60%)
4,11971,Caulifla,4,0,293104 (65%),170520,25882116 (59%)
4,12031,Goku (Ultra Instinct),1,0,293104 (65%),1993352,23888764 (55%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,282,292822 (65%),2084856,21803908 (50%)
5,11751,Gohan (Kid),4,0,292822 (65%),801141,21002767 (48%)
5,11029,Masked Saiyan,2,183265,109557 (24%),1869766,19133001 (44%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,46105,63452 (14%),2797414,16335587 (38%)
6,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,5,0,63452 (14%),26250,16309337 (37%)
6,12031,Goku (Ultra Instinct),2,18715,44737 (10%),946802,15362535 (35%)
6,12114,Super Saiyan 2 Gohan (Youth),1,9398,35339 (8%),3674064,11688471 (27%)
7,11751,Gohan (Kid),heal,heal,450830 (100%),heal,heal
7,11751,Gohan (Kid),5,362514,88316 (20%),2234404,9454067 (22%)
7,11029,Masked Saiyan,3,280,88036 (20%),1980739,7473328 (17%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,88036 (20%),2939414,4533914 (10%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11971,Caulifla,2,0,88036 (20%),26686,4507228 (10%)
8,12031,Goku (Ultra Instinct),0,0,88036 (20%),1509029,2998199 (7%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,88036 (20%),3009094,0 (0%)
Result:,Boss defeated

Average damage received per turn:,45349.25
Average damage dealt per turn:,5438861.88
