RNG Seed: 76
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,3,0,450830 (100%),3545,43496455 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,153,450677 (100%),987977,42508478 (98%)
1,12114,Super Saiyan 2 Gohan (Youth),3,263,450414 (100%),3192301,39316177 (90%)
2,11751,Gohan (Kid),3,0,450414 (100%),757298,38558879 (89%)
2,12031,Goku (Ultra Instinct),0,0,450414 (100%),739031,37819848 (87%)
2,11029,Masked Saiyan,5,88660,361754 (80%),1781221,36038627 (83%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,361754 (80%),22463,36016164 (83%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,73,361681 (80%),1721359,34294805 (79%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,125455,236226 (52%),1401696,32893109 (76%)
4,11751,Gohan (Kid),5,67476,168750 (37%),772729,32120380 (74%)
4,12031,Goku (Ultra Instinct),1,0,168750 (37%),2452963,29667417 (68%)
4,12114,Super Saiyan 2 Gohan (Youth),2,128,168622 (37%),2801090,26866327 (62%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,6,0,168622 (37%),27608,26838719 (62%)
5,11029,Masked Saiyan,2,56147,112475 (25%),218262,26620457 (61%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,112475 (25%),5402257,21218200 (49%)
6,11751,Gohan (Kid),heal,heal,450830 (100%),heal,heal
6,11751,Gohan (Kid),5,60823,390007 (87%),1734596,19483604 (45%)
6,12031,Goku (Ultra Instinct),3,35871,354136 (79%),2484918,16998686 (39%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,354136 (79%),3138506,13860180 (32%)
7,11971,Caulifla,4,0,354136 (79%),171762,13688418 (31%)
7,11029,Masked Saiyan,4,28083,326053 (72%),2122692,11565726 (27%)
7,12114,Super Saiyan 2 Gohan (Youth),0,0,326053 (72%),4747288,6818438 (16%)
8,11751,Gohan (Kid),1,0,326053 (72%),778573,6039865 (14%)
8,12031,Goku (Ultra Instinct),4,39100,286953 (64%),2982551,3057314 (7%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,286953 (64%),3395067,0 (0%)
Result:,Boss defeated

Average damage received per turn:,20484.62
Average damage dealt per turn:,5479719.12
