RNG Seed: 75
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,2,0,450830 (100%),6746,43493254 (100%)
1,11029,Masked Saiyan,2,90023,360807 (80%),1935519,41557735 (96%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,23211,337596 (75%),2362960,39194775 (90%)
2,11751,Gohan (Kid),4,67032,270564 (60%),754186,38440589 (88%)
2,12031,Goku (Ultra Instinct),2,18,270546 (60%),3354446,35086143 (81%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,11706,258840 (57%),2256644,32829499 (75%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,258840 (57%),161978,32667521 (75%)
3,11029,Masked Saiyan,1,36,258804 (57%),2079208,30588313 (70%)
3,12114,Super Saiyan 2 Gohan (Youth),3,204,258600 (57%),2139993,28448320 (65%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11751,Gohan (Kid),3,22135,236465 (52%),133117,28315203 (65%)
4,12031,Goku (Ultra Instinct),3,0,236465 (52%),2652192,25663011 (59%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,213,236252 (52%),6199895,19463116 (45%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,236252 (52%),180549,19282567 (44%)
5,11029,Masked Saiyan,1,14710,221542 (49%),217437,19065130 (44%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,235221,0 (0%),3453346,15611784 (36%)
Result:,Team defeated

Average damage received per turn:,92901.80
Average damage dealt per turn:,5577643.20
