RNG Seed: 83
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,460496 (100%),4423,43495577 (100%)
1,12009,Gohan (Teen),0,0,460496 (100%),1405197,42090380 (97%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,132,460364 (100%),1406113,40684267 (94%)
2,11751,Gohan (Kid),4,24132,436232 (95%),111480,40572787 (93%)
2,12034,Super Saiyan God SS Evolved Vegeta,1,73,436159 (95%),220022,40352765 (93%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,17520,418639 (91%),1577232,38775533 (89%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,418639 (91%),4624,38770909 (89%)
3,12009,Gohan (Teen),1,122,418517 (91%),1526822,37244087 (86%)
3,12114,Super Saiyan 2 Gohan (Youth),4,346,418171 (91%),1046886,36197201 (83%)
4,11751,Gohan (Kid),4,23950,394221 (86%),768106,35429095 (81%)
4,12034,Super Saiyan God SS Evolved Vegeta,2,108,394113 (86%),3954317,31474778 (72%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,100945,293168 (64%),4264174,27210604 (63%)
5,11971,Caulifla,6,0,293168 (64%),15079,27195525 (63%)
5,12009,Gohan (Teen),1,90,293078 (64%),1708340,25487185 (59%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,23197,269881 (59%),4042329,21444856 (49%)
6,11751,Gohan (Kid),3,0,269881 (59%),755608,20689248 (48%)
6,12034,Super Saiyan God SS Evolved Vegeta,3,100513,169368 (37%),2032650,18656598 (43%)
6,12114,Super Saiyan 2 Gohan (Youth),2,221,169147 (37%),5108142,13548456 (31%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,5,0,169147 (37%),155739,13392717 (31%)
7,12009,Gohan (Teen),1,23,169124 (37%),1851068,11541649 (27%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,966,168158 (37%),5986667,5554982 (13%)
8,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
8,11751,Gohan (Kid),0,0,168158 (37%),0,5554982 (13%)
8,12034,Super Saiyan God SS Evolved Vegeta,0,0,168158 (37%),3072234,2482748 (6%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,168158 (37%),2715378,0 (0%)
Result:,Boss defeated

Average damage received per turn:,36542.25
Average damage dealt per turn:,5466578.75
