RNG Seed: 58
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,460496 (100%),163353,43336647 (100%)
1,12034,Super Saiyan God SS Evolved Vegeta,1,106,460390 (100%),4586670,38749977 (89%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,11329,449061 (98%),3724408,35025569 (81%)
2,12009,Gohan (Teen),2,33343,415718 (90%),531353,34494216 (79%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,278,415440 (90%),3000429,31493787 (72%)
2,12114,Super Saiyan 2 Gohan (Youth),2,143,415297 (90%),2767914,28725873 (66%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,415297 (90%),27263,28698610 (66%)
3,12034,Super Saiyan God SS Evolved Vegeta,1,25,415272 (90%),2893919,25804691 (59%)
3,11751,Gohan (Kid),2,48416,366856 (80%),684526,25120165 (58%)
4,12009,Gohan (Teen),4,33973,332883 (72%),235784,24884381 (57%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,49,332834 (72%),1093989,23790392 (55%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,179,332655 (72%),2966353,20824039 (48%)
5,11971,Caulifla,5,0,332655 (72%),27160,20796879 (48%)
5,12034,Super Saiyan God SS Evolved Vegeta,0,0,332655 (72%),3421003,17375876 (40%)
5,12114,Super Saiyan 2 Gohan (Youth),3,60503,272152 (59%),2555779,14820097 (34%)
6,11751,Gohan (Kid),3,62242,209910 (46%),797600,14022497 (32%)
6,12009,Gohan (Teen),2,249,209661 (46%),1692405,12330092 (28%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,205859,3802 (1%),2979382,9350710 (21%)
7,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,3,0,3802 (1%),28801,9321909 (21%)
7,12034,Super Saiyan God SS Evolved Vegeta,3,139,3663 (1%),5395824,3926085 (9%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,3663 (1%),6163784,0 (0%)
Result:,Boss defeated

Average damage received per turn:,65261.86
Average damage dealt per turn:,6533957.00
