RNG Seed: 119
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,460496 (100%),4749,43495251 (100%)
1,12009,Gohan (Teen),1,129,460367 (100%),164354,43330897 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,82,460285 (100%),3110230,40220667 (92%)
2,11751,Gohan (Kid),4,24634,435651 (95%),112866,40107801 (92%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,20,435631 (95%),3003308,37104493 (85%)
2,12114,Super Saiyan 2 Gohan (Youth),3,114,435517 (95%),2395432,34709061 (80%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,7,0,435517 (95%),25068,34683993 (80%)
3,12034,Super Saiyan God SS Evolved Vegeta,0,0,435517 (95%),4315906,30368087 (70%)
3,12009,Gohan (Teen),1,42,435475 (95%),1352482,29015605 (67%)
4,11751,Gohan (Kid),3,23447,412028 (89%),776781,28238824 (65%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,243,411785 (89%),2327059,25911765 (60%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,215,411570 (89%),1586071,24325694 (56%)
5,11971,Caulifla,4,0,411570 (89%),177207,24148487 (56%)
5,12034,Super Saiyan God SS Evolved Vegeta,1,35,411535 (89%),2476560,21671927 (50%)
5,12114,Super Saiyan 2 Gohan (Youth),3,267960,143575 (31%),2027718,19644209 (45%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11751,Gohan (Kid),3,121880,21695 (5%),794001,18850208 (43%)
6,12009,Gohan (Teen),4,302,21393 (5%),1581806,17268402 (40%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,75,21318 (5%),7869051,9399351 (22%)
7,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,3,0,21318 (5%),29291,9370060 (22%)
7,12034,Super Saiyan God SS Evolved Vegeta,3,97742,0 (0%),5779275,3590785 (8%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),2606931,983854 (2%)
7,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,322347 (70%),revive,revive
8,11751,Gohan (Kid),1,63551,258797 (56%),811830,172024 (0%)
8,12009,Gohan (Teen),0,0,258797 (56%),1732265,0 (0%)
8,12114,Super Saiyan 2 Gohan (Youth),0,0,258797 (56%),0,0 (0%)
Result:,Boss defeated

Average damage received per turn:,25212.38
Average damage dealt per turn:,5632530.12
