RNG Seed: 46
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,7,0,460496 (100%),138136,43361864 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,460496 (100%),890995,42470869 (98%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5405,455091 (99%),2118716,40352153 (93%)
2,11751,Gohan (Kid),5,46299,408792 (89%),797264,39554889 (91%)
2,12009,Gohan (Teen),3,240,408552 (89%),1396894,38157995 (88%)
2,12114,Super Saiyan 2 Gohan (Youth),0,0,408552 (89%),3061467,35096528 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,2,0,408552 (89%),28357,35068171 (81%)
3,12034,Super Saiyan God SS Evolved Vegeta,4,335,408217 (89%),2220999,32847172 (76%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,103215,305002 (66%),2670386,30176786 (69%)
4,11751,Gohan (Kid),4,22601,282401 (61%),809813,29366973 (68%)
4,12009,Gohan (Teen),2,216,282185 (61%),1548502,27818471 (64%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,123,282062 (61%),2574827,25243644 (58%)
5,11971,Caulifla,6,0,282062 (61%),28789,25214855 (58%)
5,12034,Super Saiyan God SS Evolved Vegeta,2,205,281857 (61%),2460302,22754553 (52%)
5,12114,Super Saiyan 2 Gohan (Youth),0,0,281857 (61%),2496803,20257750 (47%)
6,11751,Gohan (Kid),7,186216,95641 (21%),798360,19459390 (45%)
6,12009,Gohan (Teen),1,17,95624 (21%),1704619,17754771 (41%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,95624 (21%),4708720,13046051 (30%)
7,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,1,0,95624 (21%),29013,13017038 (30%)
7,12034,Super Saiyan God SS Evolved Vegeta,1,97614,0 (0%),5657474,7359564 (17%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),2991212,4368352 (10%)
7,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,322347 (70%),revive,revive
8,11751,Gohan (Kid),2,61836,260512 (57%),800316,3568036 (8%)
8,12009,Gohan (Teen),4,225,260287 (57%),1841839,1726197 (4%)
8,12114,Super Saiyan 2 Gohan (Youth),0,0,260287 (57%),2790711,0 (0%)
Result:,Boss defeated

Average damage received per turn:,25026.12
Average damage dealt per turn:,5570564.25
