RNG Seed: 138
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12034,Super Saiyan God SS Evolved Vegeta,4,221,460275 (100%),3387455,40112545 (92%)
1,12009,Gohan (Teen),2,30828,429447 (93%),1362519,38750026 (89%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,228,429219 (93%),3341366,35408660 (81%)
2,11971,Caulifla,7,0,429219 (93%),1397,35407263 (81%)
2,12114,Super Saiyan 2 Gohan (Youth),1,59,429160 (93%),2516503,32890760 (76%)
2,11751,Gohan (Kid),0,0,429160 (93%),557516,32333244 (74%)
3,Item,used,for,40,percent,damage,reduction
3,12034,Super Saiyan God SS Evolved Vegeta,5,327,428833 (93%),2434929,29898315 (69%)
3,12009,Gohan (Teen),1,62,428771 (93%),178481,29719834 (68%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,128,428643 (93%),3349579,26370255 (61%)
4,11971,Caulifla,2,0,428643 (93%),20504,26349751 (61%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,89699,338944 (74%),2166700,24183051 (56%)
4,12114,Super Saiyan 2 Gohan (Youth),3,224,338720 (74%),3655645,20527406 (47%)
5,11751,Gohan (Kid),3,64806,273914 (59%),131879,20395527 (47%)
5,12034,Super Saiyan God SS Evolved Vegeta,3,185,273729 (59%),1763222,18632305 (43%)
5,12009,Gohan (Teen),2,90922,182807 (40%),1514131,17118174 (39%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,5,0,182807 (40%),24069,17094105 (39%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,16384,166423 (36%),5361452,11732653 (27%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,56383,110040 (24%),5145784,6586869 (15%)
7,11751,Gohan (Kid),heal,heal,460496 (100%),heal,heal
7,11751,Gohan (Kid),3,307972,152524 (33%),1717568,4869301 (11%)
7,12034,Super Saiyan God SS Evolved Vegeta,1,47,152477 (33%),1327980,3541321 (8%)
7,12114,Super Saiyan 2 Gohan (Youth),0,0,152477 (33%),4249753,0 (0%)
Result:,Boss defeated

Average damage received per turn:,44002.71
Average damage dealt per turn:,6315490.29
