RNG Seed: 79
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,442817 (100%),3772,43496228 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5867,436950 (99%),3296525,40199703 (92%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,10939,426011 (96%),1419156,38780547 (89%)
2,11751,Gohan (Kid),6,21849,404162 (91%),782463,37998084 (87%)
2,12009,Gohan (Teen),1,127,404035 (91%),1397007,36601077 (84%)
2,11354,Goku (Ultra Instinct -Sign-),1,44417,359618 (81%),75496,36525581 (84%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,359618 (81%),5230,36520351 (84%)
3,12031,Goku (Ultra Instinct),3,307564,52054 (12%),1928115,34592236 (80%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,130,51924 (12%),1989292,32602944 (75%)
4,11751,Gohan (Kid),heal,heal,442817 (100%),heal,heal
4,11751,Gohan (Kid),5,21940,420877 (95%),1788098,30814846 (71%)
4,12009,Gohan (Teen),2,161,420716 (95%),1561865,29252981 (67%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,16,420700 (95%),2527636,26725345 (61%)
5,11971,Caulifla,3,0,420700 (95%),5183,26720162 (61%)
5,12031,Goku (Ultra Instinct),4,24363,396337 (90%),3637607,23082555 (53%)
5,11354,Goku (Ultra Instinct -Sign-),1,102432,293905 (66%),1201850,21880705 (50%)
6,11751,Gohan (Kid),5,187160,106745 (24%),777564,21103141 (49%)
6,12009,Gohan (Teen),1,79,106666 (24%),1670716,19432425 (45%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,18237,88429 (20%),3004146,16428279 (38%)
7,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,4,0,88429 (20%),146076,16282203 (37%)
7,12031,Goku (Ultra Instinct),1,111844,0 (0%),3426880,12855323 (30%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),3193428,9661895 (22%)
7,12031,Goku (Ultra Instinct),revive,revive,309972 (70%),revive,revive
8,11751,Gohan (Kid),6,125294,184678 (42%),795308,8866587 (20%)
8,12009,Gohan (Teen),1,35,184643 (42%),1832030,7034557 (16%)
8,11354,Goku (Ultra Instinct -Sign-),1,74018,110625 (25%),952398,6082159 (14%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
9,11971,Caulifla,5,0,110625 (25%),164561,5917598 (14%)
9,12031,Goku (Ultra Instinct),0,0,110625 (25%),3659857,2257741 (5%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,110625 (25%),3191181,0 (0%)
Result:,Boss defeated

Average damage received per turn:,36910.22
Average damage dealt per turn:,4937048.89
