RNG Seed: 73
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),3,23194,419623 (95%),749474,42750526 (98%)
1,12031,Goku (Ultra Instinct),2,111,419512 (95%),114178,42636348 (98%)
1,11354,Goku (Ultra Instinct -Sign-),3,104338,315174 (71%),96915,42539433 (98%)
2,11971,Caulifla,7,0,315174 (71%),146429,42393004 (97%)
2,12009,Gohan (Teen),0,0,315174 (71%),1398909,40994095 (94%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,107,315067 (71%),2154967,38839128 (89%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),5,23036,292031 (66%),763623,38075505 (88%)
3,12031,Goku (Ultra Instinct),2,14903,277128 (63%),99713,37975792 (87%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5393,271735 (61%),2793514,35182278 (81%)
4,11971,Caulifla,2,0,271735 (61%),160570,35021708 (81%)
4,12009,Gohan (Teen),1,68,271667 (61%),1583308,33438400 (77%)
4,11354,Goku (Ultra Instinct -Sign-),1,303172,0 (0%),902948,32535452 (75%)
Result:,Team defeated

Average damage received per turn:,118580.50
Average damage dealt per turn:,2741137.00
