RNG Seed: 139
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),3,22484,420333 (95%),773874,42726126 (98%)
1,12009,Gohan (Teen),5,313,420020 (95%),1426932,41299194 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,420020 (95%),2310677,38988517 (90%)
2,12031,Goku (Ultra Instinct),4,56324,363696 (82%),1497955,37490562 (86%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,111983,251713 (57%),2841551,34649011 (80%)
2,11354,Goku (Ultra Instinct -Sign-),3,139227,112486 (25%),75299,34573712 (79%)
3,11751,Gohan (Kid),heal,heal,442817 (100%),heal,heal
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,6,0,442817 (100%),4749,34568963 (79%)
3,12009,Gohan (Teen),0,0,442817 (100%),1544056,33024907 (76%)
3,11751,Gohan (Kid),2,45394,397423 (90%),1692702,31332205 (72%)
4,12031,Goku (Ultra Instinct),7,56,397367 (90%),2993858,28338347 (65%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,397367 (90%),3088090,25250257 (58%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,112,397255 (90%),3118766,22131491 (51%)
5,11971,Caulifla,5,0,397255 (90%),142579,21988912 (51%)
5,12009,Gohan (Teen),2,112,397143 (90%),1679866,20309046 (47%)
5,11354,Goku (Ultra Instinct -Sign-),1,122952,274191 (62%),899565,19409481 (45%)
6,11751,Gohan (Kid),4,302370,0 (0%),0,19409481 (45%)
6,12031,Goku (Ultra Instinct),0,0,0 (0%),0,19409481 (45%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),0,19409481 (45%)
Result:,Team defeated

Average damage received per turn:,78499.33
Average damage dealt per turn:,4015086.50
