RNG Seed: 80
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),1,0,442817 (100%),744855,42755145 (98%)
1,12031,Goku (Ultra Instinct),4,0,442817 (100%),89141,42666004 (98%)
1,12009,Gohan (Teen),3,239,442578 (100%),1328953,41337051 (95%)
2,11971,Caulifla,3,0,442578 (100%),3729,41333322 (95%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,123247,319331 (72%),878769,40454553 (93%)
2,11354,Goku (Ultra Instinct -Sign-),2,93673,225658 (51%),77052,40377501 (93%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11751,Gohan (Kid),3,21872,203786 (46%),742326,39635175 (91%)
3,12031,Goku (Ultra Instinct),4,223117,0 (0%),2806301,36828874 (85%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),2282337,34546537 (79%)
Result:,Team defeated

Average damage received per turn:,154049.33
Average damage dealt per turn:,2984487.67
