RNG Seed: 81
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),3,25061,417756 (94%),746377,42753623 (98%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5478,412278 (93%),1429999,41323624 (95%)
1,11354,Goku (Ultra Instinct -Sign-),4,52086,360192 (81%),981492,40342132 (93%)
2,12031,Goku (Ultra Instinct),5,38,360154 (81%),450003,39892129 (92%)
2,12009,Gohan (Teen),2,124,360030 (81%),1345734,38546395 (89%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,125,359905 (81%),2006975,36539420 (84%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,2,0,359905 (81%),139367,36400053 (84%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,218,359687 (81%),2537117,33862936 (78%)
3,11751,Gohan (Kid),3,155812,203875 (46%),659053,33203883 (76%)
4,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,12031,Goku (Ultra Instinct),5,0,203875 (46%),2064673,31139210 (72%)
4,41355,Goku (Ultra Instinct) int,2,0,203875 (46%),1494973,29644237 (68%)
4,12009,Gohan (Teen),1,104,203771 (46%),1504723,28139514 (65%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,4,0,203771 (46%),12399,28127115 (65%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,67024,136747 (31%),6820196,21306919 (49%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,136747 (31%),5061074,16245845 (37%)
6,11751,Gohan (Kid),2,63024,73723 (17%),769654,15476191 (36%)
6,12031,Goku (Ultra Instinct),2,0,73723 (17%),3177182,12299009 (28%)
6,41355,Goku (Ultra Instinct) int,4,102,73621 (17%),1559986,10739023 (25%)
7,11971,Caulifla,3,0,73621 (17%),13022,10726001 (25%)
7,12009,Gohan (Teen),2,16660,56961 (13%),1672349,9053652 (21%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,118,56843 (13%),3607559,5446093 (13%)
8,11751,Gohan (Kid),heal,heal,442817 (100%),heal,heal
8,11751,Gohan (Kid),4,61208,381609 (86%),295872,5150221 (12%)
8,12031,Goku (Ultra Instinct),3,115093,266516 (60%),2952448,2197773 (5%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,266516 (60%),2460472,0 (0%)
Result:,Boss defeated

Average damage received per turn:,22037.62
Average damage dealt per turn:,5470337.38
