RNG Seed: 100
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),3,22196,434926 (95%),791149,42708851 (98%)
1,11029,Masked Saiyan,1,90,434836 (95%),1786710,40922141 (94%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,131019,303817 (66%),1925953,38996188 (90%)
2,11971,Caulifla,2,0,303817 (66%),170860,38825328 (89%)
2,12034,Super Saiyan God SS Evolved Vegeta,4,278,303539 (66%),955940,37869388 (87%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,11700,291839 (64%),2419189,35450199 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),5,0,291839 (64%),800372,34649827 (80%)
3,11029,Masked Saiyan,0,0,291839 (64%),2082787,32567040 (75%)
3,12114,Super Saiyan 2 Gohan (Youth),3,325,291514 (64%),2713545,29853495 (69%)
4,11971,Caulifla,4,0,291514 (64%),189913,29663582 (68%)
4,12034,Super Saiyan God SS Evolved Vegeta,2,32,291482 (64%),667254,28996328 (67%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,162,291320 (64%),2912691,26083637 (60%)
5,11751,Gohan (Kid),4,122753,168567 (37%),138552,25945085 (60%)
5,11029,Masked Saiyan,1,97,168470 (37%),1949008,23996077 (55%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,285002,0 (0%),4081052,19915025 (46%)
Result:,Team defeated

Average damage received per turn:,114730.80
Average damage dealt per turn:,4716995.00
