RNG Seed: 130
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,2,0,457122 (100%),163737,43336263 (100%)
1,12034,Super Saiyan God SS Evolved Vegeta,3,112867,344255 (75%),1358177,41978086 (97%)
1,11751,Gohan (Kid),3,74017,270238 (59%),667102,41310984 (95%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,12261,257977 (56%),273934,41037050 (94%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,82,257895 (56%),1543408,39493642 (91%)
2,12114,Super Saiyan 2 Gohan (Youth),4,201,257694 (56%),2710844,36782798 (85%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,257694 (56%),187677,36595121 (84%)
3,12034,Super Saiyan God SS Evolved Vegeta,3,231,257463 (56%),1376536,35218585 (81%)
3,11029,Masked Saiyan,1,7542,249921 (55%),198945,35019640 (81%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11751,Gohan (Kid),5,23924,225997 (49%),133272,34886368 (80%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,57,225940 (49%),6364324,28522044 (66%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,57,225883 (49%),5161758,23360286 (54%)
5,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,3,0,225883 (49%),28330,23331956 (54%)
5,12034,Super Saiyan God SS Evolved Vegeta,3,225,225658 (49%),131573,23200383 (53%)
5,12114,Super Saiyan 2 Gohan (Youth),2,240228,0 (0%),2067450,21132933 (49%)
5,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,319985 (70%),revive,revive
6,11751,Gohan (Kid),5,62048,257938 (56%),801530,20331403 (47%)
6,11029,Masked Saiyan,2,56451,201487 (44%),1786358,18545045 (43%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,18923,182564 (40%),3759579,14785466 (34%)
7,11971,Caulifla,7,0,182564 (40%),29424,14756042 (34%)
7,12034,Super Saiyan God SS Evolved Vegeta,0,0,182564 (40%),2772598,11983444 (28%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,19447,163117 (36%),3647780,8335664 (19%)
8,11751,Gohan (Kid),2,0,163117 (36%),995662,7340002 (17%)
8,11029,Masked Saiyan,3,19737,143380 (31%),2529525,4810477 (11%)
8,12114,Super Saiyan 2 Gohan (Youth),3,167588,0 (0%),156789,4653688 (11%)
Result:,Team defeated

Average damage received per turn:,60166.25
Average damage dealt per turn:,4855789.00
