RNG Seed: 44
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),5,24757,432365 (95%),110586,43389414 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,6413,425952 (93%),2042433,41346981 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,12229,413723 (91%),2003025,39343956 (90%)
2,12034,Super Saiyan God SS Evolved Vegeta,3,228,413495 (90%),765210,38578746 (89%)
2,11029,Masked Saiyan,1,6391,407104 (89%),197844,38380902 (88%)
2,12114,Super Saiyan 2 Gohan (Youth),4,57939,349165 (76%),4754583,33626319 (77%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,1,0,349165 (76%),22863,33603456 (77%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,195,348970 (76%),4085321,29518135 (68%)
3,11751,Gohan (Kid),4,48062,300908 (66%),115624,29402511 (68%)
4,12034,Super Saiyan God SS Evolved Vegeta,3,38046,262862 (58%),1132578,28269933 (65%)
4,11029,Masked Saiyan,1,44,262818 (57%),1759287,26510646 (61%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),4,139,262679 (57%),2590438,23920208 (55%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,3,0,262679 (57%),23755,23896453 (55%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,202332,60347 (13%),3758488,20137965 (46%)
5,12114,Super Saiyan 2 Gohan (Youth),2,177,60170 (13%),3095580,17042385 (39%)
6,11751,Gohan (Kid),heal,heal,457122 (100%),heal,heal
6,11751,Gohan (Kid),6,253977,203145 (44%),1746930,15295455 (35%)
6,12034,Super Saiyan God SS Evolved Vegeta,1,5643,197502 (43%),1574702,13720753 (32%)
6,11029,Masked Saiyan,1,168721,28781 (6%),1842455,11878298 (27%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
7,11971,Caulifla,4,0,28781 (6%),24828,11853470 (27%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,4948,23833 (5%),4867506,6985964 (16%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,23833 (5%),7807607,0 (0%)
Result:,Boss defeated

Average damage received per turn:,61898.43
Average damage dealt per turn:,6331663.29
