RNG Seed: 77
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),4,153397,303725 (66%),111520,43388480 (100%)
1,12034,Super Saiyan God SS Evolved Vegeta,3,189,303536 (66%),2186825,41201655 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,6426,297110 (65%),2794539,38407116 (88%)
2,11971,Caulifla,4,0,297110 (65%),6816,38400300 (88%)
2,11029,Masked Saiyan,2,10294,286816 (63%),204998,38195302 (88%)
2,12114,Super Saiyan 2 Gohan (Youth),2,136,286680 (63%),2755471,35439831 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),7,72339,214341 (47%),772163,34667668 (80%)
3,12034,Super Saiyan God SS Evolved Vegeta,0,0,214341 (47%),882185,33785483 (78%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,6584,207757 (45%),2440124,31345359 (72%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,7,0,207757 (45%),167922,31177437 (72%)
4,11029,Masked Saiyan,0,0,207757 (45%),218466,30958971 (71%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,96,207661 (45%),3596504,27362467 (63%)
5,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11751,Gohan (Kid),1,64138,143523 (31%),774044,26588423 (61%)
5,12034,Super Saiyan God SS Evolved Vegeta,3,11324,132199 (29%),107529,26480894 (61%)
5,12114,Super Saiyan 2 Gohan (Youth),4,293088,0 (0%),2045588,24435306 (56%)
5,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,319985 (70%),revive,revive
6,11971,Caulifla,5,0,319986 (70%),27410,24407896 (56%)
6,11029,Masked Saiyan,0,0,319986 (70%),215023,24192873 (56%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,104320,215666 (47%),2603132,21589741 (50%)
7,11751,Gohan (Kid),3,64849,150817 (33%),770862,20818879 (48%)
7,12034,Super Saiyan God SS Evolved Vegeta,2,20800,130017 (28%),1282272,19536607 (45%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,198936,0 (0%),2495178,17041429 (39%)
Result:,Team defeated

Average damage received per turn:,75148.71
Average damage dealt per turn:,3779795.86
