RNG Seed: 74
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),5,48929,408193 (89%),749166,42750834 (98%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,265,407928 (89%),1777567,40973267 (94%)
1,12114,Super Saiyan 2 Gohan (Youth),0,0,407928 (89%),3665458,37307809 (86%)
2,12034,Super Saiyan God SS Evolved Vegeta,4,39850,368078 (81%),829033,36478776 (84%)
2,11029,Masked Saiyan,0,0,368078 (81%),197687,36281089 (83%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,24577,343501 (75%),1353271,34927818 (80%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,343501 (75%),22963,34904855 (80%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,28,343473 (75%),2592526,32312329 (74%)
3,11751,Gohan (Kid),3,48285,295188 (65%),675414,31636915 (73%)
4,12034,Super Saiyan God SS Evolved Vegeta,6,38483,256705 (56%),758918,30877997 (71%)
4,11029,Masked Saiyan,0,0,256705 (56%),1908975,28969022 (67%)
4,12114,Super Saiyan 2 Gohan (Youth),2,131,256574 (56%),2609060,26359962 (61%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,256574 (56%),25046,26334916 (61%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,256574 (56%),7871407,18463509 (42%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,86333,170241 (37%),2287365,16176144 (37%)
6,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11751,Gohan (Kid),4,126376,43865 (10%),777212,15398932 (35%)
6,12034,Super Saiyan God SS Evolved Vegeta,2,349309,0 (0%),2153831,13245101 (30%)
6,11029,Masked Saiyan,0,0,0 (0%),0,13245101 (30%)
6,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,319985 (70%),revive,revive
7,11971,Caulifla,6,0,319986 (70%),152899,13092202 (30%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,111,319875 (70%),4442584,8649618 (20%)
7,12114,Super Saiyan 2 Gohan (Youth),0,0,319875 (70%),3131273,5518345 (13%)
8,11751,Gohan (Kid),3,127585,192290 (42%),775505,4742840 (11%)
8,12034,Super Saiyan God SS Evolved Vegeta,1,349650,0 (0%),1275614,3467226 (8%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),0,3467226 (8%)
Result:,Team defeated

Average damage received per turn:,76810.25
Average damage dealt per turn:,5004096.75
