RNG Seed: 47
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),1,23866,433256 (95%),745003,42754997 (98%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,104703,328553 (72%),4181997,38573000 (89%)
1,12114,Super Saiyan 2 Gohan (Youth),4,45830,282723 (62%),126123,38446877 (88%)
2,11971,Caulifla,3,0,282723 (62%),6552,38440325 (88%)
2,11029,Masked Saiyan,4,323,282400 (62%),1931366,36508959 (84%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,5086,277314 (61%),2096636,34412323 (79%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),5,0,277314 (61%),118428,34293895 (79%)
3,12034,Super Saiyan God SS Evolved Vegeta,1,18,277296 (61%),95258,34198637 (79%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,72,277224 (61%),2852517,31346120 (72%)
4,11971,Caulifla,4,0,277224 (61%),163425,31182695 (72%)
4,11029,Masked Saiyan,3,244,276980 (61%),2105149,29077546 (67%)
4,12114,Super Saiyan 2 Gohan (Youth),1,99896,177084 (39%),1964090,27113456 (62%)
5,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11751,Gohan (Kid),4,65039,112045 (25%),782554,26330902 (61%)
5,12034,Super Saiyan God SS Evolved Vegeta,2,50565,61480 (13%),799221,25531681 (59%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,57203,4277 (1%),6772143,18759538 (43%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,2,0,4277 (1%),27045,18732493 (43%)
6,11029,Masked Saiyan,2,153630,0 (0%),2113374,16619119 (38%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),2438020,14181099 (33%)
Result:,Team defeated

Average damage received per turn:,101079.17
Average damage dealt per turn:,4886483.50
