RNG Seed: 58
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,457122 (100%),136035,43363965 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,106,457016 (100%),3017275,40346690 (93%)
1,12114,Super Saiyan 2 Gohan (Youth),2,185,456831 (100%),5743574,34603116 (80%)
2,11751,Gohan (Kid),2,0,456831 (100%),780015,33823101 (78%)
2,12034,Super Saiyan God SS Evolved Vegeta,4,316,456515 (100%),2194162,31628939 (73%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,120135,336380 (74%),2487935,29141004 (67%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,7,0,336380 (74%),26927,29114077 (67%)
3,11029,Masked Saiyan,0,0,336380 (74%),1902456,27211621 (63%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,30,336350 (74%),2600345,24611276 (57%)
4,11751,Gohan (Kid),5,131730,204620 (45%),774564,23836712 (55%)
4,12034,Super Saiyan God SS Evolved Vegeta,1,50,204570 (45%),1848194,21988518 (51%)
4,12114,Super Saiyan 2 Gohan (Youth),2,5572,198998 (44%),790632,21197886 (49%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,5,0,198998 (44%),179602,21018284 (48%)
5,11029,Masked Saiyan,3,190640,8358 (2%),2047882,18970402 (44%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,8358 (2%),3719061,15251341 (35%)
6,11751,Gohan (Kid),heal,heal,457122 (100%),heal,heal
6,11751,Gohan (Kid),5,0,457122 (100%),1754145,13497196 (31%)
6,12034,Super Saiyan God SS Evolved Vegeta,2,25467,431655 (94%),2303115,11194081 (26%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,25241,406414 (89%),2325568,8868513 (20%)
7,11971,Caulifla,4,0,406414 (89%),28239,8840274 (20%)
7,11029,Masked Saiyan,2,190,406224 (89%),2218223,6622051 (15%)
7,12114,Super Saiyan 2 Gohan (Youth),2,405,405819 (89%),3061796,3560255 (8%)
8,11751,Gohan (Kid),4,126788,279031 (61%),132683,3427572 (8%)
8,12034,Super Saiyan God SS Evolved Vegeta,1,9375,269656 (59%),874523,2553049 (6%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,56126,213530 (47%),2493803,59246 (0%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
9,11971,Caulifla,0,0,213530 (47%),0,59246 (0%)
9,11029,Masked Saiyan,0,0,213530 (47%),0,59246 (0%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,213530 (47%),2465138,0 (0%)
Result:,Boss defeated

Average damage received per turn:,27065.78
Average damage dealt per turn:,5100654.67
