RNG Seed: 97
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,457122 (100%),154937,43345063 (100%)
1,11029,Masked Saiyan,2,177,456945 (100%),1943125,41401938 (95%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5687,451258 (99%),896803,40505135 (93%)
2,11751,Gohan (Kid),6,47581,403677 (88%),758835,39746300 (91%)
2,12034,Super Saiyan God SS Evolved Vegeta,0,0,403677 (88%),886939,38859361 (89%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,11259,392418 (86%),2753538,36105823 (83%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,5,0,392418 (86%),20442,36085381 (83%)
3,11029,Masked Saiyan,0,0,392418 (86%),221254,35864127 (82%)
3,12114,Super Saiyan 2 Gohan (Youth),3,88583,303835 (66%),2354668,33509459 (77%)
4,11751,Gohan (Kid),6,23531,280304 (61%),772902,32736557 (75%)
4,12034,Super Saiyan God SS Evolved Vegeta,2,128326,151978 (33%),897588,31838969 (73%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,151978 (33%),3065588,28773381 (66%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,2,0,151978 (33%),26623,28746758 (66%)
5,11029,Masked Saiyan,1,11052,140926 (31%),2001497,26745261 (61%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),5,145624,0 (0%),5146926,21598335 (50%)
Result:,Team defeated

Average damage received per turn:,92364.00
Average damage dealt per turn:,4380333.00
