RNG Seed: 134
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12031,Goku (Ultra Instinct),5,181,477268 (100%),813060,42686940 (98%)
1,12009,Gohan (Teen),0,0,477268 (100%),1363466,41323474 (95%)
1,12114,Super Saiyan 2 Gohan (Youth),3,32546,444722 (93%),110140,41213334 (95%)
2,11971,Caulifla,4,0,444722 (93%),139832,41073502 (94%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,18729,425993 (89%),3345267,37728235 (87%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,6707,419286 (88%),1369749,36358486 (84%)
3,Item,used,for,40,percent,damage,reduction
3,12031,Goku (Ultra Instinct),4,123,419163 (88%),2165723,34192763 (79%)
3,12009,Gohan (Teen),2,136,419027 (88%),166922,34025841 (78%)
3,11354,Goku (Ultra Instinct -Sign-),2,318445,100582 (21%),906208,33119633 (76%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11971,Caulifla,6,0,100582 (21%),12473,33107160 (76%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,120,100462 (21%),2854514,30252646 (70%)
4,12114,Super Saiyan 2 Gohan (Youth),1,108,100354 (21%),2734546,27518100 (63%)
5,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,12031,Goku (Ultra Instinct),4,0,100354 (21%),2162757,25355343 (58%)
5,12009,Gohan (Teen),1,72207,28147 (6%),1515491,23839852 (55%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,28641,0 (0%),5780727,18059125 (42%)
5,12031,Goku (Ultra Instinct),revive,revive,334214 (70%),revive,revive
6,11971,Caulifla,4,0,334215 (70%),21473,18037652 (41%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,49342,284873 (60%),3061786,14975866 (34%)
6,11354,Goku (Ultra Instinct -Sign-),2,237166,47707 (10%),95036,14880830 (34%)
7,12031,Goku (Ultra Instinct),1,121837,0 (0%),0,14880830 (34%)
7,12009,Gohan (Teen),0,0,0 (0%),0,14880830 (34%)
7,12114,Super Saiyan 2 Gohan (Youth),0,0,0 (0%),0,14880830 (34%)
Result:,Team defeated

Average damage received per turn:,78797.00
Average damage dealt per turn:,4088452.86
