RNG Seed: 86
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),5,30969,446480 (94%),254395,43245605 (99%)
1,12114,Super Saiyan 2 Gohan (Youth),2,30599,415881 (87%),5764859,37480746 (86%)
1,11354,Goku (Ultra Instinct -Sign-),1,39324,376557 (79%),82421,37398325 (86%)
2,12031,Goku (Ultra Instinct),4,15492,361065 (76%),810599,36587726 (84%)
2,12009,Gohan (Teen),1,41,361024 (76%),1360440,35227286 (81%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,145,360879 (76%),1372600,33854686 (78%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,2,0,360879 (76%),147831,33706855 (77%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,240,360639 (76%),2003584,31703271 (73%)
3,12114,Super Saiyan 2 Gohan (Youth),3,27087,333552 (70%),153295,31549976 (73%)
4,12031,Goku (Ultra Instinct),4,225746,107806 (23%),1404094,30145882 (69%)
4,12009,Gohan (Teen),0,0,107806 (23%),1520225,28625657 (66%)
4,11354,Goku (Ultra Instinct -Sign-),4,49889,57917 (12%),916001,27709656 (64%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,4,0,57917 (12%),23570,27686086 (64%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,212748,0 (0%),6037476,21648610 (50%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),2086682,19561928 (45%)
Result:,Team defeated

Average damage received per turn:,126456.00
Average damage dealt per turn:,4787614.40
