RNG Seed: 131
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,3,0,477449 (100%),146431,43353569 (100%)
1,12031,Goku (Ultra Instinct),3,30,477419 (100%),1526350,41827219 (96%)
1,11354,Goku (Ultra Instinct -Sign-),2,67584,409835 (86%),107881,41719338 (96%)
2,12009,Gohan (Teen),4,63676,346159 (73%),59189,41660149 (96%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,103,346056 (72%),2022133,39638016 (91%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,99,345957 (72%),896716,38741300 (89%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,345957 (72%),163676,38577624 (89%)
3,12031,Goku (Ultra Instinct),2,84,345873 (72%),630346,37947278 (87%)
3,12114,Super Saiyan 2 Gohan (Youth),3,104943,240930 (50%),1279257,36668021 (84%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,12009,Gohan (Teen),4,201,240729 (50%),24733,36643288 (84%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,111,240618 (50%),3857053,32786235 (75%)
4,11354,Goku (Ultra Instinct -Sign-),2,26258,214360 (45%),985874,31800361 (73%)
5,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,4,0,214360 (45%),180538,31619823 (73%)
5,12031,Goku (Ultra Instinct),0,0,214360 (45%),5175667,26444156 (61%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),4,115639,98721 (21%),6210621,20233535 (47%)
6,12009,Gohan (Teen),2,26338,72383 (15%),219050,20014485 (46%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),5,43605,28778 (6%),3967896,16046589 (37%)
6,12114,Super Saiyan 2 Gohan (Youth),1,182421,0 (0%),3655834,12390755 (28%)
Result:,Team defeated

Average damage received per turn:,105182.00
Average damage dealt per turn:,5184874.17
