RNG Seed: 125
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12009,Gohan (Teen),5,65883,394613 (86%),533688,42966312 (99%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,177,394436 (86%),3810463,39155849 (90%)
1,12114,Super Saiyan 2 Gohan (Youth),0,0,394436 (86%),2409230,36746619 (84%)
2,11971,Caulifla,3,0,394436 (86%),25113,36721506 (84%)
2,12034,Super Saiyan God SS Evolved Vegeta,3,299,394137 (86%),3019544,33701962 (77%)
2,11751,Gohan (Kid),2,48432,345705 (75%),113383,33588579 (77%)
3,Item,used,for,40,percent,damage,reduction
3,12009,Gohan (Teen),3,32519,313186 (68%),599619,32988960 (76%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,201,312985 (68%),2339407,30649553 (70%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,186,312799 (68%),1407204,29242349 (67%)
4,11971,Caulifla,4,0,312799 (68%),173634,29068715 (67%)
4,12034,Super Saiyan God SS Evolved Vegeta,0,0,312799 (68%),4846452,24222263 (56%)
4,12114,Super Saiyan 2 Gohan (Youth),4,67500,245299 (53%),132194,24090069 (55%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11751,Gohan (Kid),6,62354,182945 (40%),798586,23291483 (54%)
5,12009,Gohan (Teen),0,0,182945 (40%),1682703,21608780 (50%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,1131,181814 (39%),6060694,15548086 (36%)
6,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,5,0,181814 (39%),190236,15357850 (35%)
6,12034,Super Saiyan God SS Evolved Vegeta,2,141,181673 (39%),2155919,13201931 (30%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,29744,151929 (33%),5679332,7522599 (17%)
7,11751,Gohan (Kid),5,60843,91086 (20%),793660,6728939 (15%)
7,12009,Gohan (Teen),2,99,90987 (20%),1861142,4867797 (11%)
7,12114,Super Saiyan 2 Gohan (Youth),1,49918,41069 (9%),135692,4732105 (11%)
8,11971,Caulifla,2,0,41069 (9%),203164,4528941 (10%)
8,12034,Super Saiyan God SS Evolved Vegeta,2,101,40968 (9%),287544,4241397 (10%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,31309,9659 (2%),4084270,157127 (0%)
9,11751,Gohan (Kid),heal,heal,460496 (100%),heal,heal
9,11751,Gohan (Kid),1,0,460496 (100%),1790844,0 (0%)
9,12009,Gohan (Teen),0,0,460496 (100%),0,0 (0%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,460496 (100%),0,0 (0%)
Result:,Boss defeated

Average damage received per turn:,0.00
Average damage dealt per turn:,5014857.44
