RNG Seed: 118
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11751,Gohan (Kid),3,0,460496 (100%),761469,42738531 (98%)
1,12034,Super Saiyan God SS Evolved Vegeta,5,22862,437634 (95%),2778310,39960221 (92%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,437634 (95%),2050993,37909228 (87%)
2,11971,Caulifla,5,0,437634 (95%),143370,37765858 (87%)
2,12009,Gohan (Teen),3,204,437430 (95%),1426989,36338869 (84%)
2,12114,Super Saiyan 2 Gohan (Youth),0,0,437430 (95%),2658067,33680802 (77%)
3,Item,used,for,40,percent,damage,reduction
3,11751,Gohan (Kid),5,24388,413042 (90%),775351,32905451 (76%)
3,12034,Super Saiyan God SS Evolved Vegeta,2,211,412831 (90%),235608,32669843 (75%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,6159,406672 (88%),1641317,31028526 (71%)
4,11971,Caulifla,5,0,406672 (88%),23465,31005061 (71%)
4,12009,Gohan (Teen),3,249,406423 (88%),1579763,29425298 (68%)
4,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,406423 (88%),368763,29056535 (67%)
5,11751,Gohan (Kid),6,0,406423 (88%),131264,28925271 (66%)
5,12034,Super Saiyan God SS Evolved Vegeta,2,104152,302271 (66%),2906605,26018666 (60%)
5,12114,Super Saiyan 2 Gohan (Youth),0,0,302271 (66%),1373588,24645078 (57%)
6,11971,Caulifla,3,0,302271 (66%),24899,24620179 (57%)
6,12009,Gohan (Teen),4,353,301918 (66%),1698823,22921356 (53%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,23132,278786 (61%),2396620,20524736 (47%)
7,11751,Gohan (Kid),2,307530,0 (0%),762170,19762566 (45%)
7,12034,Super Saiyan God SS Evolved Vegeta,0,0,0 (0%),0,19762566 (45%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,0 (0%),0,19762566 (45%)
Result:,Team defeated

Average damage received per turn:,69891.43
Average damage dealt per turn:,3391062.00
