RNG Seed: 75
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,2,0,460496 (100%),3597,43496403 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,101427,359069 (78%),2672628,40823775 (94%)
1,12114,Super Saiyan 2 Gohan (Youth),4,340,358729 (78%),3973745,36850030 (85%)
2,11751,Gohan (Kid),3,23482,335247 (73%),130272,36719758 (84%)
2,12034,Super Saiyan God SS Evolved Vegeta,3,319,334928 (73%),1687631,35032127 (81%)
2,12009,Gohan (Teen),2,90,334838 (73%),1359887,33672240 (77%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,3,0,334838 (73%),23182,33649058 (77%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,104633,230205 (50%),1596298,32052760 (74%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),3,17211,212994 (46%),2193090,29859670 (69%)
4,12034,Super Saiyan God SS Evolved Vegeta,active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11751,Gohan (Kid),4,0,212994 (46%),129678,29729992 (68%)
4,12034,Super Saiyan God SS Evolved Vegeta,3,113,212881 (46%),5447764,24282228 (56%)
4,12114,Super Saiyan 2 Gohan (Youth),1,18,212863 (46%),1284246,22997982 (53%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,6,0,212863 (46%),156300,22841682 (53%)
5,12009,Gohan (Teen),1,39,212824 (46%),1559055,21282627 (49%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,29,212795 (46%),4215126,17067501 (39%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11751,Gohan (Kid),6,127429,85366 (19%),134391,16933110 (39%)
6,12034,Super Saiyan God SS Evolved Vegeta,2,106048,0 (0%),6572522,10360588 (24%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,0 (0%),2231880,8128708 (19%)
6,12031,Super Saiyan God SS Evolved Vegeta,revive,revive,322347 (70%),revive,revive
7,11971,Caulifla,5,0,322348 (70%),168600,7960108 (18%)
7,12009,Gohan (Teen),2,87,322261 (70%),1699329,6260779 (14%)
7,12114,Super Saiyan 2 Gohan (Youth),1,9283,312978 (68%),2135963,4124816 (9%)
8,11751,Gohan (Kid),4,0,312978 (68%),133242,3991574 (9%)
8,12034,Super Saiyan God SS Evolved Vegeta,0,0,312978 (68%),5369639,0 (0%)
8,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,312978 (68%),0,0 (0%)
Result:,Boss defeated

Average damage received per turn:,18439.75
Average damage dealt per turn:,5609758.12
