RNG Seed: 108
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,12031,Goku (Ultra Instinct),4,134,453050 (100%),2725806,40774194 (94%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,10590,442460 (98%),1602562,39171632 (90%)
1,11354,Goku (Ultra Instinct -Sign-),2,94690,347770 (77%),76991,39094641 (90%)
2,11971,Caulifla,5,0,347770 (77%),123876,38970765 (90%)
2,12114,Super Saiyan 2 Gohan (Youth),2,126,347644 (77%),1202975,37767790 (87%)
2,11751,Gohan (Kid),1,20104,327540 (72%),558205,37209585 (86%)
3,Item,used,for,40,percent,damage,reduction
3,12031,Goku (Ultra Instinct),6,0,327540 (72%),939365,36270220 (83%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,29,327511 (72%),3039329,33230891 (76%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,5778,321733 (71%),2599867,30631024 (70%)
4,11971,Caulifla,5,0,321733 (71%),16653,30614371 (70%)
4,12114,Super Saiyan 2 Gohan (Youth),0,0,321733 (71%),2513576,28100795 (65%)
4,11354,Goku (Ultra Instinct -Sign-),3,12841,308892 (68%),816865,27283930 (63%)
5,11751,Gohan (Kid),4,62676,246216 (54%),777603,26506327 (61%)
5,12031,Goku (Ultra Instinct),2,110823,135393 (30%),1254228,25252099 (58%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,48598,86795 (19%),3636978,21615121 (50%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11971,Caulifla,3,0,86795 (19%),23412,21591709 (50%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),4,89068,0 (0%),5113165,16478544 (38%)
6,12114,Super Saiyan 2 Gohan (Youth),0,0,0 (0%),0,16478544 (38%)
Result:,Team defeated

Average damage received per turn:,75909.50
Average damage dealt per turn:,4503576.00
