RNG Seed: 56
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,4,0,453184 (100%),138199,43361801 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,117474,335710 (74%),1362675,41999126 (97%)
1,11354,Goku (Ultra Instinct -Sign-),2,25167,310543 (69%),973788,41025338 (94%)
2,11751,Gohan (Kid),3,0,310543 (69%),748436,40276902 (93%)
2,12031,Goku (Ultra Instinct),2,116,310427 (68%),1400258,38876644 (89%)
2,12114,Super Saiyan 2 Gohan (Youth),3,84366,226061 (50%),2534121,36342523 (84%)
3,Item,used,for,40,percent,damage,reduction
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
3,11971,Caulifla,6,0,226061 (50%),21609,36320914 (83%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,22,226039 (50%),5189209,31131705 (72%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,1339,224700 (50%),4294091,26837614 (62%)
4,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11751,Gohan (Kid),4,45432,179268 (40%),772008,26065606 (60%)
4,12031,Goku (Ultra Instinct),1,0,179268 (40%),2002663,24062943 (55%)
4,41355,Goku (Ultra Instinct) int,3,0,179268 (40%),1533573,22529370 (52%)
5,11971,Caulifla,5,0,179268 (40%),21809,22507561 (52%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,6085,173183 (38%),3798186,18709375 (43%)
5,12114,Super Saiyan 2 Gohan (Youth),1,24155,149028 (33%),1480289,17229086 (40%)
6,11751,Gohan (Kid),2,61577,87451 (19%),774607,16454479 (38%)
6,12031,Goku (Ultra Instinct),3,0,87451 (19%),3368655,13085824 (30%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),3,90719,0 (0%),2077050,11008774 (25%)
6,12031,Goku (Ultra Instinct),revive,revive,317229 (70%),revive,revive
7,11971,Caulifla,5,0,317229 (70%),171006,10837768 (25%)
7,41355,Goku (Ultra Instinct) int,3,0,317229 (70%),1374869,9462899 (22%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,317229 (70%),2543615,6919284 (16%)
8,11751,Gohan (Kid),5,62405,254824 (56%),768906,6150378 (14%)
8,12031,Goku (Ultra Instinct),2,0,254824 (56%),1483268,4667110 (11%)
8,12114,Super Saiyan 2 Gohan (Youth),1,57937,196887 (43%),134082,4533028 (10%)
9,11971,Caulifla,7,0,196887 (43%),182640,4350388 (10%)
9,41355,Goku (Ultra Instinct) int,0,0,196887 (43%),1430991,2919397 (7%)
9,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),0,0,196887 (43%),2978954,0 (0%)
Result:,Boss defeated

Average damage received per turn:,28477.44
Average damage dealt per turn:,4839950.78
