RNG Seed: 120
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,453184 (100%),137948,43362052 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,11980,441204 (97%),2284185,41077867 (94%)
1,11354,Goku (Ultra Instinct -Sign-),1,10261,430943 (95%),998327,40079540 (92%)
2,11751,Gohan (Kid),3,22911,408032 (90%),768291,39311249 (90%)
2,12031,Goku (Ultra Instinct),2,52,407980 (90%),1202987,38108262 (88%)
2,12114,Super Saiyan 2 Gohan (Youth),3,81024,326956 (72%),2785626,35322636 (81%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,4,0,326956 (72%),160327,35162309 (81%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,200,326756 (72%),2272684,32889625 (76%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,119403,207353 (46%),2177409,30712216 (71%)
4,12031,Goku (Ultra Instinct),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
4,11751,Gohan (Kid),5,0,207353 (46%),777809,29934407 (69%)
4,12031,Goku (Ultra Instinct),2,0,207353 (46%),1350484,28583923 (66%)
4,41355,Goku (Ultra Instinct) int,1,0,207353 (46%),1505835,27078088 (62%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,6,0,207353 (46%),168467,26909621 (62%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,7824,199529 (44%),2298195,24611426 (57%)
5,12114,Super Saiyan 2 Gohan (Youth),1,49542,149987 (33%),152722,24458704 (56%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
6,11751,Gohan (Kid),5,125495,24492 (5%),780756,23677948 (54%)
6,12031,Goku (Ultra Instinct),0,0,24492 (5%),4975196,18702752 (43%)
6,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,28260,0 (0%),6975003,11727749 (27%)
6,12031,Goku (Ultra Instinct),revive,revive,317229 (70%),revive,revive
7,11971,Caulifla,3,0,317229 (70%),189805,11537944 (27%)
7,41355,Goku (Ultra Instinct) int,3,0,317229 (70%),1376434,10161510 (23%)
7,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),2,207270,109959 (24%),3736661,6424849 (15%)
8,11751,Gohan (Kid),heal,heal,453184 (100%),heal,heal
8,11751,Gohan (Kid),4,0,453184 (100%),1728448,4696401 (11%)
8,12031,Goku (Ultra Instinct),2,0,453184 (100%),991457,3704944 (9%)
8,12114,Super Saiyan 2 Gohan (Youth),0,0,453184 (100%),4952512,0 (0%)
Result:,Boss defeated

Average damage received per turn:,0.00
Average damage dealt per turn:,5593446.00
