RNG Seed: 58
Turn,Unit ID,Unit Name,Hits Taken,Damage Received,Team HP,Damage Dealt,Boss HP
1,Item,used,for,40,percent,damage,reduction
1,11971,Caulifla,5,0,453184 (100%),136035,43363965 (100%)
1,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),1,106,453078 (100%),3017275,40346690 (93%)
1,12114,Super Saiyan 2 Gohan (Youth),2,185,452893 (100%),5743574,34603116 (80%)
2,11751,Gohan (Kid),2,0,452893 (100%),780015,33823101 (78%)
2,12031,Goku (Ultra Instinct),4,122,452771 (100%),3075638,30747463 (71%)
2,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),2,120143,332628 (73%),1550426,29197037 (67%)
3,Item,used,for,40,percent,damage,reduction
3,11971,Caulifla,6,0,332628 (73%),23948,29173089 (67%)
3,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),0,0,332628 (73%),2816127,26356962 (61%)
3,11354,Goku (Ultra Instinct -Sign-),2,92126,240502 (53%),96735,26260227 (60%)
4,11751,Gohan (Kid),6,22326,218176 (48%),775632,25484595 (59%)
4,12031,Goku (Ultra Instinct),0,0,218176 (48%),1196450,24288145 (56%)
4,12114,Super Saiyan 2 Gohan (Youth),2,152,218024 (48%),2429401,21858744 (50%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),active skill,active skill,active skill,active skill,active skill,ACTIVE SKILL USED
5,11971,Caulifla,3,0,218024 (48%),24820,21833924 (50%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid)(Friend),4,65121,152903 (34%),4221646,17612278 (40%)
5,11681,Super Saiyan Gohan (Teen) & Super Saiyan Goten (Kid),1,210241,0 (0%),4923056,12689222 (29%)
Result:,Team defeated

Average damage received per turn:,102104.40
Average damage dealt per turn:,6162155.60
